region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c005_v001_r001_reg003,968,252,9,1038,903,337,187
UPMC_c002_v001_r001_reg018,1108,1121,12,1249,971,1304,982
UPMC_c006_v001_r001_reg048,725,237,8,815,671,300,150
UPMC_c003_v001_r001_reg028,1554,1615,2,1636,1469,1689,1515
UPMC_c006_v001_r001_reg048,2261,269,4,2392,2086,425,163
UPMC_c006_v001_r001_reg050,1968,198,6,2081,1887,294,92
UPMC_c005_v001_r001_reg061,468,228,14,570,354,352,133
UPMC_c001_v001_r001_reg016,2205,1678,7,2320,2125,1784,1610
UPMC_c003_v001_r001_reg030,2094,1987,10,2272,1941,2009,1839
UPMC_c005_v001_r001_reg010,1051,1703,14,1114,978,1782,1635
UPMC_c007_v001_r001_reg057,2325,353,0,2430,2246,452,255
UPMC_c001_v001_r001_reg008,635,617,14,731,541,746,496
UPMC_c001_v001_r001_reg011,1101,1980,13,1197,964,2011,1900
UPMC_c002_v001_r001_reg014,1630,1162,11,1757,1525,1299,1053
UPMC_c007_v001_r001_reg031,439,1868,3,529,364,1943,1792
UPMC_c002_v001_r001_reg007,2462,1652,13,2564,2397,1764,1594
UPMC_c006_v001_r001_reg061,2262,2012,0,2431,2116,2179,1871
UPMC_c007_v001_r001_reg055,521,1785,9,599,447,1857,1705
UPMC_c006_v001_r001_reg025,2176,1494,4,2256,2072,1551,1421
UPMC_c006_v001_r001_reg050,2456,2171,0,2551,2342,2256,2093
UPMC_c006_v001_r001_reg019,437,649,1,493,383,706,587
UPMC_c003_v001_r001_reg002,1559,156,12,1688,1491,270,89
UPMC_c002_v001_r001_reg018,1942,1432,13,2009,1865,1498,1352
UPMC_c007_v001_r001_reg007,1626,927,10,1700,1561,990,847
UPMC_c004_v001_r001_reg040,2151,1336,3,2272,2067,1412,1242
UPMC_c002_v001_r001_reg014,202,242,14,321,46,365,148
UPMC_c006_v001_r001_reg049,2646,1527,8,2683,2533,1718,1382
UPMC_c004_v001_r001_reg048,1884,1802,6,2053,1690,1977,1693
UPMC_c001_v001_r001_reg009,11,1519,11,101,4,1660,1331
UPMC_c006_v001_r001_reg064,218,1547,2,343,114,1700,1443
UPMC_c006_v001_r001_reg037,1382,1121,3,1449,1330,1215,1056
UPMC_c005_v001_r001_reg060,2561,465,7,2624,2439,626,319
UPMC_c004_v001_r001_reg063,486,968,4,571,412,1038,892
UPMC_c005_v001_r001_reg036,739,1800,3,813,678,1884,1732
UPMC_c002_v001_r001_reg029,2102,901,12,2195,2002,1020,774
UPMC_c001_v001_r001_reg019,2652,1597,12,2683,2527,1784,1409
UPMC_c006_v001_r001_reg037,1264,1463,1,1324,1199,1532,1388
UPMC_c001_v001_r001_reg004,1807,327,14,1913,1686,424,245
UPMC_c005_v001_r001_reg021,1449,1909,9,1502,1373,1968,1852
UPMC_c007_v001_r001_reg057,1473,557,10,1633,1337,692,405
UPMC_c003_v001_r001_reg013,1182,1191,2,1316,1030,1359,1008
UPMC_c006_v001_r001_reg043,897,570,7,952,834,636,500
UPMC_c004_v001_r001_reg063,962,269,0,1047,861,375,144
UPMC_c001_v001_r001_reg017,1554,863,4,1653,1495,958,761
UPMC_c005_v001_r001_reg055,2549,1573,3,2652,2478,1660,1479
UPMC_c006_v001_r001_reg024,590,2390,3,653,525,2456,2325
UPMC_c001_v001_r001_reg027,261,523,10,342,183,613,432
UPMC_c005_v001_r001_reg019,34,627,2,94,4,690,532
UPMC_c001_v001_r001_reg033,1348,1530,12,1453,1260,1611,1439
UPMC_c001_v001_r001_reg036,2271,1793,6,2454,2106,1967,1616
UPMC_c003_v001_r001_reg018,1872,896,2,1991,1721,1026,738
UPMC_c006_v001_r001_reg051,1834,190,6,1951,1702,360,60
UPMC_c004_v001_r001_reg063,880,636,6,1040,697,797,457
UPMC_c007_v001_r001_reg042,865,1740,3,936,793,1814,1652
UPMC_c001_v001_r001_reg009,2161,960,6,2261,2018,1064,874
UPMC_c001_v001_r001_reg039,1370,1382,12,1508,1204,1495,1268
UPMC_c003_v001_r001_reg006,2241,882,11,2336,2157,1028,771
UPMC_c005_v001_r001_reg064,659,1064,2,763,500,1240,971
UPMC_c001_v001_r001_reg026,1235,1141,6,1409,1138,1261,969
UPMC_c002_v001_r001_reg021,2451,1746,5,2563,2373,1887,1671
UPMC_c001_v001_r001_reg017,1327,1041,7,1400,1234,1132,962
UPMC_c007_v001_r001_reg031,492,161,10,560,427,249,76
UPMC_c002_v001_r001_reg034,299,1327,0,367,210,1391,1238
UPMC_c001_v001_r001_reg036,1735,1836,0,1893,1594,1987,1708
UPMC_c006_v001_r001_reg032,1241,1124,13,1304,1171,1194,1027
UPMC_c005_v001_r001_reg027,1398,204,7,1507,1332,314,93
UPMC_c005_v001_r001_reg007,539,919,8,625,432,1088,864
UPMC_c005_v001_r001_reg022,929,679,0,989,869,741,613
UPMC_c002_v001_r001_reg011,408,1186,2,497,286,1280,1081
UPMC_c002_v001_r001_reg011,398,547,14,481,306,630,475
UPMC_c005_v001_r001_reg008,481,1812,2,640,368,1995,1651
UPMC_c006_v001_r001_reg039,1679,637,3,1789,1607,711,573
UPMC_c005_v001_r001_reg008,856,1423,2,959,664,1584,1291
UPMC_c003_v001_r001_reg017,1809,397,0,1912,1653,515,255
UPMC_c005_v001_r001_reg012,2229,1090,1,2313,2145,1144,999
UPMC_c006_v001_r001_reg017,1050,2416,7,1159,949,2528,2300
UPMC_c007_v001_r001_reg013,1673,1946,14,1853,1586,2011,1857
UPMC_c001_v001_r001_reg011,2563,1119,2,2661,2467,1218,1022
UPMC_c005_v001_r001_reg024,830,1438,4,973,767,1514,1258
UPMC_c006_v001_r001_reg065,1115,1114,9,1200,1062,1181,1058
UPMC_c006_v001_r001_reg055,2204,1393,11,2341,2088,1528,1261
UPMC_c005_v001_r001_reg037,2084,200,3,2194,2030,297,86
UPMC_c007_v001_r001_reg032,919,445,3,996,848,523,381
UPMC_c005_v001_r001_reg058,1115,484,4,1184,1031,557,411
UPMC_c004_v001_r001_reg011,2291,847,11,2459,2155,937,701
UPMC_c003_v001_r001_reg023,500,1806,11,565,344,1887,1708
UPMC_c005_v001_r001_reg047,1559,1345,6,1697,1430,1499,1235
UPMC_c004_v001_r001_reg047,678,607,13,744,588,688,535
UPMC_c006_v001_r001_reg029,2411,2456,10,2576,2302,2620,2298
UPMC_c006_v001_r001_reg016,796,2441,13,847,738,2501,2382
UPMC_c001_v001_r001_reg002,1225,1849,11,1327,1135,1943,1754
UPMC_c005_v001_r001_reg007,646,224,10,713,589,287,167
UPMC_c005_v001_r001_reg020,2563,1510,12,2683,2401,1682,1378
UPMC_c001_v001_r001_reg008,210,1016,8,322,106,1142,922
UPMC_c004_v001_r001_reg058,556,729,9,651,477,814,645
UPMC_c003_v001_r001_reg008,1833,1886,11,1926,1714,2010,1763
UPMC_c004_v001_r001_reg012,1980,536,10,2116,1833,621,436
UPMC_c004_v001_r001_reg034,2120,1906,13,2179,2044,1974,1835
UPMC_c004_v001_r001_reg038,389,1580,12,494,308,1665,1466
UPMC_c004_v001_r001_reg047,1015,130,13,1094,937,211,54
UPMC_c006_v001_r001_reg040,1149,214,10,1211,1046,334,141
UPMC_c006_v001_r001_reg056,2300,2818,2,2440,2141,2914,2650
UPMC_c005_v001_r001_reg010,2677,854,5,2684,2548,1037,661
UPMC_c002_v001_r001_reg018,1740,1956,6,1882,1681,2005,1798
UPMC_c006_v001_r001_reg021,2036,1779,1,2117,1963,1852,1714
UPMC_c007_v001_r001_reg032,1555,1655,3,1659,1479,1752,1576
UPMC_c004_v001_r001_reg025,2005,1307,14,2102,1907,1402,1202
UPMC_c005_v001_r001_reg020,2529,587,14,2645,2439,659,474
UPMC_c006_v001_r001_reg043,579,28,4,705,497,111,4
UPMC_c006_v001_r001_reg023,1720,886,13,1801,1618,952,822
UPMC_c003_v001_r001_reg023,2315,671,8,2421,2196,800,580
UPMC_c003_v001_r001_reg018,1812,1728,14,1891,1741,1793,1654
UPMC_c006_v001_r001_reg040,1140,328,10,1229,1046,438,214
UPMC_c002_v001_r001_reg011,2348,1783,14,2424,2280,1843,1710
UPMC_c006_v001_r001_reg042,653,2287,12,819,525,2450,2149
UPMC_c004_v001_r001_reg025,619,714,2,711,534,801,641
UPMC_c005_v001_r001_reg045,621,1309,3,682,562,1361,1235
UPMC_c003_v001_r001_reg022,683,776,10,754,597,857,698
UPMC_c003_v001_r001_reg030,516,2006,6,622,340,2012,1893
UPMC_c007_v001_r001_reg063,1031,66,2,1205,928,151,3
UPMC_c003_v001_r001_reg015,1848,302,10,2027,1672,396,137
UPMC_c005_v001_r001_reg045,1103,1321,0,1195,1015,1416,1226
UPMC_c004_v001_r001_reg063,102,1916,14,267,20,2002,1810
UPMC_c006_v001_r001_reg062,532,2228,3,642,436,2297,2111
UPMC_c006_v001_r001_reg049,2595,1216,14,2679,2468,1304,1077
UPMC_c004_v001_r001_reg022,390,630,3,460,313,701,557
UPMC_c006_v001_r001_reg037,856,554,4,918,788,622,481
UPMC_c004_v001_r001_reg034,460,1077,12,532,390,1158,1006
UPMC_c005_v001_r001_reg009,1748,1970,3,1864,1635,2012,1880
UPMC_c003_v001_r001_reg015,1102,204,2,1213,1025,277,78
UPMC_c003_v001_r001_reg034,328,1777,6,466,142,1945,1623
UPMC_c005_v001_r001_reg023,536,503,9,614,462,576,436
UPMC_c006_v001_r001_reg060,788,192,7,850,718,262,120
UPMC_c001_v001_r001_reg027,877,8,5,1063,686,121,5
UPMC_c004_v001_r001_reg025,860,1890,6,983,733,1997,1789
UPMC_c003_v001_r001_reg022,1858,837,14,1952,1775,894,742
UPMC_c006_v001_r001_reg023,1902,1608,9,1961,1824,1671,1522
UPMC_c007_v001_r001_reg013,963,1965,14,1043,835,2012,1883
UPMC_c007_v001_r001_reg031,1183,1154,13,1270,1084,1296,1076
UPMC_c002_v001_r001_reg025,610,715,0,728,530,804,606
UPMC_c002_v001_r001_reg007,81,741,4,147,14,829,629
UPMC_c007_v001_r001_reg017,1920,1309,4,2099,1791,1444,1164
UPMC_c005_v001_r001_reg028,2113,840,13,2209,2015,909,681
UPMC_c007_v001_r001_reg058,2358,1429,0,2504,2263,1525,1311
UPMC_c006_v001_r001_reg058,1587,1285,13,1651,1527,1349,1213
UPMC_c005_v001_r001_reg057,308,226,4,458,220,339,146
UPMC_c001_v001_r001_reg040,898,545,6,1051,719,720,366
UPMC_c007_v001_r001_reg053,206,974,3,287,137,1047,885
UPMC_c005_v001_r001_reg044,649,1904,14,741,577,2000,1824
UPMC_c007_v001_r001_reg026,2262,1959,13,2373,2098,2012,1858
UPMC_c007_v001_r001_reg032,640,1029,3,714,568,1106,952
UPMC_c007_v001_r001_reg019,1339,149,9,1426,1269,244,59
UPMC_c001_v001_r001_reg040,1148,1800,14,1295,1030,1956,1644
UPMC_c006_v001_r001_reg031,705,2160,14,777,644,2217,2079
UPMC_c006_v001_r001_reg021,1147,2078,9,1226,1092,2147,1996
UPMC_c006_v001_r001_reg015,1209,282,7,1300,1126,355,177
UPMC_c001_v001_r001_reg005,2562,1212,4,2636,2429,1293,1081
UPMC_c005_v001_r001_reg049,2535,707,11,2616,2446,819,597
UPMC_c007_v001_r001_reg025,1909,1910,4,1992,1830,1962,1828
UPMC_c006_v001_r001_reg060,600,117,7,674,524,180,61
UPMC_c002_v001_r001_reg014,2603,1769,14,2659,2491,1847,1607
UPMC_c004_v001_r001_reg003,2485,1052,9,2565,2396,1144,974
UPMC_c004_v001_r001_reg015,1878,1103,4,1967,1768,1195,1007
UPMC_c006_v001_r001_reg065,878,2063,10,996,702,2130,1994
UPMC_c004_v001_r001_reg057,1683,13,2,1855,1494,100,6
UPMC_c006_v001_r001_reg056,1317,2910,3,1385,1242,2998,2832
UPMC_c003_v001_r001_reg006,417,421,2,587,270,604,249
UPMC_c006_v001_r001_reg024,1009,552,3,1085,947,621,484
UPMC_c007_v001_r001_reg024,2602,683,6,2677,2496,758,602
UPMC_c006_v001_r001_reg026,986,1785,14,1047,910,1849,1724
UPMC_c007_v001_r001_reg019,1168,216,0,1277,1087,329,122
UPMC_c006_v001_r001_reg024,1306,1037,1,1366,1252,1099,978
UPMC_c001_v001_r001_reg030,1609,1385,12,1747,1448,1536,1290
UPMC_c007_v001_r001_reg037,1825,511,7,1895,1744,592,429
UPMC_c006_v001_r001_reg037,23,1584,14,80,4,1655,1418
UPMC_c002_v001_r001_reg035,842,404,11,921,768,464,310
UPMC_c007_v001_r001_reg031,485,1190,4,559,414,1253,1116
UPMC_c005_v001_r001_reg033,1660,848,3,1718,1591,928,755
UPMC_c006_v001_r001_reg039,795,1279,3,854,730,1328,1227
UPMC_c007_v001_r001_reg040,2001,398,2,2133,1890,532,278
UPMC_c005_v001_r001_reg002,249,801,8,318,193,885,734
UPMC_c005_v001_r001_reg015,2251,1719,8,2401,2140,1833,1624
UPMC_c003_v001_r001_reg002,1297,1177,5,1379,1173,1283,1066
UPMC_c005_v001_r001_reg053,1985,142,4,2050,1910,188,76
UPMC_c001_v001_r001_reg022,1106,1354,5,1212,1021,1496,1246
UPMC_c001_v001_r001_reg019,2165,662,6,2278,2080,792,561
UPMC_c003_v001_r001_reg034,1043,613,0,1179,900,787,439
UPMC_c001_v001_r001_reg007,1245,16,5,1442,1052,169,5
UPMC_c007_v001_r001_reg012,1974,384,7,2050,1891,446,326
UPMC_c005_v001_r001_reg012,1905,1949,4,1996,1843,2006,1898
UPMC_c005_v001_r001_reg057,1382,60,14,1450,1328,128,3
UPMC_c004_v001_r001_reg001,870,594,1,942,798,695,532
UPMC_c004_v001_r001_reg043,1064,1387,13,1150,946,1480,1301
UPMC_c004_v001_r001_reg021,1940,1450,9,2004,1856,1524,1364
UPMC_c006_v001_r001_reg031,1475,1542,7,1545,1376,1605,1448
UPMC_c005_v001_r001_reg057,2404,1223,13,2472,2335,1285,1166
UPMC_c007_v001_r001_reg040,1347,1417,2,1455,1212,1540,1285
UPMC_c006_v001_r001_reg016,892,1275,13,956,798,1337,1200
UPMC_c002_v001_r001_reg026,2473,1485,6,2608,2330,1682,1320
UPMC_c007_v001_r001_reg046,2398,1412,7,2508,2305,1510,1327
UPMC_c002_v001_r001_reg012,1388,392,11,1547,1261,475,237
UPMC_c004_v001_r001_reg015,766,1315,4,865,689,1390,1213
UPMC_c001_v001_r001_reg005,1293,776,5,1396,1168,900,694
UPMC_c007_v001_r001_reg032,1499,1765,14,1559,1425,1846,1689
UPMC_c006_v001_r001_reg020,867,912,3,917,802,976,831
UPMC_c004_v001_r001_reg040,1678,2000,3,1877,1499,2011,1920
UPMC_c004_v001_r001_reg027,729,231,14,863,629,337,131
UPMC_c005_v001_r001_reg051,1448,1497,4,1576,1396,1638,1399
UPMC_c005_v001_r001_reg005,2212,1435,1,2268,2149,1482,1376
UPMC_c005_v001_r001_reg009,422,1912,3,490,365,2005,1835
UPMC_c006_v001_r001_reg016,1860,569,2,2039,1676,744,396
UPMC_c006_v001_r001_reg026,752,385,14,815,688,464,312
UPMC_c001_v001_r001_reg018,2138,1228,14,2227,2051,1334,1140
UPMC_c005_v001_r001_reg023,227,1412,9,309,161,1488,1331
UPMC_c006_v001_r001_reg055,1471,1639,13,1540,1426,1688,1599
UPMC_c006_v001_r001_reg040,469,876,10,550,397,952,779
UPMC_c003_v001_r001_reg002,564,1597,14,693,473,1655,1484
UPMC_c007_v001_r001_reg007,1225,1147,9,1291,1132,1233,1071
UPMC_c001_v001_r001_reg021,449,1061,10,574,353,1191,983
UPMC_c006_v001_r001_reg017,2272,1016,7,2335,2203,1090,955
UPMC_c006_v001_r001_reg061,404,2134,12,555,260,2247,1994
UPMC_c007_v001_r001_reg058,2275,1182,7,2360,2204,1258,1094
UPMC_c002_v001_r001_reg004,1898,96,14,1982,1749,196,11
UPMC_c005_v001_r001_reg008,1559,1417,2,1715,1369,1602,1227
UPMC_c005_v001_r001_reg021,1581,1577,13,1641,1510,1654,1499
UPMC_c002_v001_r001_reg034,631,875,13,708,550,938,810
UPMC_c007_v001_r001_reg017,2014,93,2,2164,1826,275,11
UPMC_c006_v001_r001_reg049,1262,1464,8,1361,1151,1588,1379
UPMC_c003_v001_r001_reg028,884,858,14,955,798,941,765
UPMC_c002_v001_r001_reg014,271,1278,5,459,80,1476,1136
UPMC_c006_v001_r001_reg014,1673,2126,6,1797,1477,2250,1949
UPMC_c007_v001_r001_reg049,2072,527,13,2155,1967,603,404
UPMC_c001_v001_r001_reg017,1528,383,9,1602,1443,436,320
UPMC_c006_v001_r001_reg031,575,832,1,655,505,901,775
UPMC_c004_v001_r001_reg021,177,1294,8,328,84,1446,1192
UPMC_c002_v001_r001_reg025,2305,1387,5,2428,2156,1551,1282
UPMC_c004_v001_r001_reg029,102,1806,6,206,51,1934,1733
UPMC_c001_v001_r001_reg007,1993,1497,2,2073,1909,1612,1396
UPMC_c003_v001_r001_reg017,1234,720,10,1321,1107,801,590
UPMC_c001_v001_r001_reg033,1929,1902,5,2004,1779,1966,1801
UPMC_c004_v001_r001_reg013,2137,431,13,2234,2032,514,328
UPMC_c005_v001_r001_reg015,500,6,10,692,306,93,3
UPMC_c004_v001_r001_reg047,1427,1132,8,1489,1364,1199,1079
UPMC_c005_v001_r001_reg035,1598,105,13,1676,1535,159,26
UPMC_c006_v001_r001_reg026,2032,2444,14,2105,1957,2518,2373
UPMC_c007_v001_r001_reg019,584,1425,12,715,472,1500,1279
UPMC_c001_v001_r001_reg009,798,1291,4,860,718,1350,1236
UPMC_c001_v001_r001_reg021,456,104,10,633,374,217,5
UPMC_c007_v001_r001_reg017,2092,1848,1,2234,1997,2003,1736
UPMC_c005_v001_r001_reg008,201,916,2,347,47,1087,800
UPMC_c006_v001_r001_reg031,1837,829,13,1915,1783,902,750
UPMC_c004_v001_r001_reg048,117,534,11,229,46,657,433
UPMC_c002_v001_r001_reg026,339,1778,11,395,262,1848,1711
UPMC_c003_v001_r001_reg015,1201,1228,13,1297,1116,1304,1137
UPMC_c005_v001_r001_reg059,1126,679,7,1207,1034,777,595
UPMC_c007_v001_r001_reg006,2212,1296,12,2350,2059,1433,1131
UPMC_c002_v001_r001_reg011,2233,1593,14,2332,2167,1664,1534
UPMC_c007_v001_r001_reg003,2343,1262,7,2410,2274,1328,1205
UPMC_c001_v001_r001_reg004,417,1916,13,492,343,1988,1844
UPMC_c006_v001_r001_reg014,669,1549,10,786,545,1634,1403
UPMC_c005_v001_r001_reg027,2046,836,7,2137,1922,958,738
UPMC_c004_v001_r001_reg013,1170,1509,14,1270,1067,1630,1431
UPMC_c005_v001_r001_reg027,2215,1004,10,2290,2120,1072,931
UPMC_c003_v001_r001_reg030,1696,1805,12,1806,1506,1900,1661
UPMC_c001_v001_r001_reg002,1899,1475,5,2025,1760,1562,1358
UPMC_c004_v001_r001_reg003,1706,1767,2,1792,1632,1861,1683
UPMC_c007_v001_r001_reg041,1035,832,9,1133,945,899,726
UPMC_c004_v001_r001_reg048,457,321,2,599,351,427,235
UPMC_c002_v001_r001_reg035,379,358,14,459,304,471,283
UPMC_c007_v001_r001_reg007,211,720,2,332,29,905,557
UPMC_c006_v001_r001_reg056,1807,2871,8,1883,1726,2968,2785
UPMC_c006_v001_r001_reg065,1606,1314,3,1663,1547,1382,1259
UPMC_c007_v001_r001_reg038,1305,793,1,1422,1224,898,681
UPMC_c006_v001_r001_reg046,1988,1075,9,2070,1931,1143,1000
UPMC_c005_v001_r001_reg033,594,1620,8,699,517,1718,1511
UPMC_c007_v001_r001_reg008,1276,1276,3,1357,1191,1342,1190
UPMC_c005_v001_r001_reg059,2458,1596,0,2591,2327,1692,1480
UPMC_c007_v001_r001_reg056,1084,1827,11,1218,905,1994,1638
UPMC_c004_v001_r001_reg040,929,16,9,1096,775,85,4
UPMC_c004_v001_r001_reg001,2211,242,3,2286,2141,307,190
UPMC_c006_v001_r001_reg040,1840,522,1,1936,1762,651,449
UPMC_c007_v001_r001_reg005,1575,451,13,1693,1514,519,349
UPMC_c002_v001_r001_reg027,2673,471,6,2683,2572,634,331
UPMC_c005_v001_r001_reg022,52,1524,0,122,4,1598,1387
UPMC_c001_v001_r001_reg008,799,1160,0,880,697,1260,1091
UPMC_c005_v001_r001_reg005,1364,1948,9,1409,1313,2003,1897
UPMC_c005_v001_r001_reg023,2404,1662,4,2469,2339,1744,1572
UPMC_c007_v001_r001_reg026,972,256,8,1036,893,335,156
UPMC_c007_v001_r001_reg013,1303,1817,6,1411,1202,1908,1706
UPMC_c004_v001_r001_reg024,5,1836,13,108,3,2011,1664
UPMC_c007_v001_r001_reg032,1026,307,7,1116,929,379,206
UPMC_c001_v001_r001_reg027,58,1480,2,144,9,1575,1353
UPMC_c005_v001_r001_reg055,1961,1869,13,2039,1868,1980,1793
UPMC_c003_v001_r001_reg026,1906,1294,2,1996,1816,1412,1234
UPMC_c006_v001_r001_reg029,1853,1530,0,1953,1749,1613,1410
UPMC_c002_v001_r001_reg018,1448,535,2,1590,1340,632,460
UPMC_c004_v001_r001_reg024,2161,1534,12,2283,2040,1658,1444
UPMC_c002_v001_r001_reg018,1571,1658,6,1749,1404,1819,1496
UPMC_c002_v001_r001_reg029,1122,1500,10,1168,1062,1552,1441
UPMC_c004_v001_r001_reg040,2085,1694,3,2174,2024,1767,1561
UPMC_c005_v001_r001_reg057,163,1281,9,250,65,1362,1181
UPMC_c001_v001_r001_reg001,1818,1878,5,1976,1677,1996,1749
UPMC_c001_v001_r001_reg005,1676,627,10,1765,1591,748,547
UPMC_c006_v001_r001_reg066,863,2422,14,937,780,2503,2355
UPMC_c005_v001_r001_reg016,1891,437,13,1960,1833,507,366
UPMC_c006_v001_r001_reg031,462,1035,9,531,389,1130,948
UPMC_c005_v001_r001_reg004,943,1482,3,1048,826,1626,1420
UPMC_c004_v001_r001_reg058,8,1496,10,75,3,1686,1306
UPMC_c005_v001_r001_reg058,1118,1206,7,1205,1039,1288,1125
UPMC_c006_v001_r001_reg046,2353,2147,7,2403,2283,2211,2073
UPMC_c005_v001_r001_reg049,1343,1907,10,1435,1244,2006,1818
UPMC_c003_v001_r001_reg023,29,1383,0,122,5,1522,1265
UPMC_c007_v001_r001_reg046,2429,1271,3,2532,2304,1404,1139
UPMC_c001_v001_r001_reg011,1306,471,4,1471,1118,571,296
UPMC_c005_v001_r001_reg015,2484,1560,3,2600,2317,1672,1422
UPMC_c004_v001_r001_reg016,265,786,1,316,212,841,728
UPMC_c006_v001_r001_reg021,1910,831,1,1956,1852,896,772
UPMC_c005_v001_r001_reg016,1804,1317,10,1882,1622,1464,1196
UPMC_c004_v001_r001_reg033,2225,906,4,2286,2129,973,823
UPMC_c005_v001_r001_reg021,509,311,13,580,420,368,258
UPMC_c006_v001_r001_reg061,2633,2098,6,2683,2512,2275,1932
UPMC_c005_v001_r001_reg019,362,734,2,449,273,838,627
UPMC_c004_v001_r001_reg048,1298,46,10,1364,1189,171,4
UPMC_c007_v001_r001_reg053,279,714,3,360,208,781,645
UPMC_c006_v001_r001_reg035,726,958,10,809,645,1028,876
UPMC_c007_v001_r001_reg003,2476,1436,13,2591,2423,1544,1282
UPMC_c004_v001_r001_reg058,466,1430,1,551,387,1517,1352
UPMC_c005_v001_r001_reg045,1054,688,13,1105,992,747,619
UPMC_c002_v001_r001_reg026,1224,1626,4,1302,1143,1705,1546
UPMC_c003_v001_r001_reg018,1484,1338,5,1556,1401,1458,1151
UPMC_c001_v001_r001_reg029,585,425,6,739,463,546,320
UPMC_c006_v001_r001_reg028,151,1612,7,240,22,1701,1539
UPMC_c006_v001_r001_reg061,1150,1450,13,1257,1067,1545,1355
UPMC_c005_v001_r001_reg010,294,724,0,374,219,828,657
UPMC_c007_v001_r001_reg051,88,1041,10,172,33,1095,934
UPMC_c003_v001_r001_reg010,1111,1575,0,1210,1012,1701,1402
UPMC_c005_v001_r001_reg033,28,1932,0,223,2,2008,1735
UPMC_c005_v001_r001_reg004,1249,1240,9,1314,1185,1314,1190
UPMC_c007_v001_r001_reg005,1607,958,14,1664,1544,1021,893
UPMC_c005_v001_r001_reg054,2160,326,1,2218,2103,387,271
UPMC_c006_v001_r001_reg023,2269,540,14,2322,2198,597,473
UPMC_c001_v001_r001_reg001,1433,121,14,1553,1333,229,5
UPMC_c006_v001_r001_reg033,1840,885,7,1926,1770,953,819
UPMC_c001_v001_r001_reg018,1760,488,5,1869,1577,612,388
UPMC_c001_v001_r001_reg017,478,403,1,530,391,468,342
UPMC_c001_v001_r001_reg008,2184,1951,10,2276,2106,2011,1888
UPMC_c007_v001_r001_reg026,911,919,8,1025,832,1015,826
UPMC_c005_v001_r001_reg057,161,1141,1,229,90,1222,1046
UPMC_c007_v001_r001_reg059,1615,387,7,1807,1503,564,281
UPMC_c003_v001_r001_reg026,945,1236,7,1018,867,1325,1152
UPMC_c004_v001_r001_reg012,102,1261,11,288,11,1429,1068
UPMC_c007_v001_r001_reg019,965,236,13,1039,906,316,170
UPMC_c005_v001_r001_reg017,1580,1543,0,1678,1494,1687,1463
UPMC_c003_v001_r001_reg008,2231,1250,13,2312,2111,1337,1142
UPMC_c007_v001_r001_reg029,2606,635,10,2682,2504,727,517
UPMC_c005_v001_r001_reg004,8,973,3,69,4,1135,840
UPMC_c001_v001_r001_reg004,777,1463,14,864,696,1550,1383
UPMC_c006_v001_r001_reg058,343,1805,13,432,262,1862,1723
UPMC_c006_v001_r001_reg044,664,2449,1,766,596,2537,2342
UPMC_c007_v001_r001_reg017,666,61,14,739,578,137,5
UPMC_c006_v001_r001_reg026,393,2511,13,452,323,2558,2454
UPMC_c005_v001_r001_reg028,1705,1313,3,1775,1586,1384,1236
UPMC_c001_v001_r001_reg012,489,1848,4,556,427,1922,1775
UPMC_c006_v001_r001_reg050,317,1919,2,466,215,1997,1777
UPMC_c001_v001_r001_reg035,1643,1611,5,1757,1566,1725,1504
UPMC_c001_v001_r001_reg001,2128,1991,14,2304,1944,2012,1861
UPMC_c005_v001_r001_reg059,635,241,1,692,562,309,181
UPMC_c007_v001_r001_reg003,1973,1352,4,2126,1856,1489,1206
UPMC_c004_v001_r001_reg040,1493,1527,3,1582,1407,1605,1427
UPMC_c003_v001_r001_reg030,1943,1859,0,2105,1800,2008,1674
UPMC_c005_v001_r001_reg060,488,1101,7,603,390,1203,903
UPMC_c003_v001_r001_reg013,633,1674,13,702,569,1746,1573
UPMC_c005_v001_r001_reg060,280,1658,3,385,161,1759,1533
UPMC_c003_v001_r001_reg015,889,926,8,944,822,1029,867
UPMC_c005_v001_r001_reg020,1082,1465,11,1225,930,1620,1361
UPMC_c007_v001_r001_reg047,299,1295,7,392,218,1384,1193
UPMC_c006_v001_r001_reg056,242,737,4,308,181,813,672
UPMC_c007_v001_r001_reg059,2270,598,10,2405,2174,714,415
UPMC_c005_v001_r001_reg055,1412,1276,3,1509,1352,1384,1182
UPMC_c005_v001_r001_reg064,678,1861,10,769,555,1982,1741
UPMC_c005_v001_r001_reg059,535,1549,2,676,413,1692,1364
UPMC_c007_v001_r001_reg059,2405,684,10,2596,2226,878,503
UPMC_c007_v001_r001_reg029,980,61,10,1067,916,124,7
UPMC_c006_v001_r001_reg028,1043,876,7,1133,926,987,736
UPMC_c007_v001_r001_reg053,2396,548,3,2470,2304,632,453
UPMC_c007_v001_r001_reg007,2085,847,9,2149,2000,920,779
UPMC_c007_v001_r001_reg042,396,537,10,474,334,605,463
UPMC_c002_v001_r001_reg007,2404,1661,3,2493,2299,1767,1587
UPMC_c006_v001_r001_reg035,176,1085,9,266,104,1175,1007
UPMC_c007_v001_r001_reg005,1464,1722,0,1528,1400,1791,1642
UPMC_c004_v001_r001_reg034,2668,628,14,2684,2597,811,517
UPMC_c005_v001_r001_reg049,2610,1079,4,2682,2550,1147,977
