region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c007_v001_r001_reg006,2157,1178,7,2310,2014,1332,1051
UPMC_c005_v001_r001_reg022,463,1144,9,594,376,1212,999
UPMC_c006_v001_r001_reg013,1138,2795,2,1231,1044,2906,2705
UPMC_c005_v001_r001_reg013,189,1782,1,264,107,1909,1723
UPMC_c006_v001_r001_reg051,2655,1141,14,2682,2577,1265,1040
UPMC_c006_v001_r001_reg041,764,1664,10,854,684,1758,1573
UPMC_c005_v001_r001_reg058,1086,571,1,1148,1027,640,510
UPMC_c004_v001_r001_reg025,40,1115,7,148,3,1225,985
UPMC_c004_v001_r001_reg057,1349,238,9,1452,1285,338,167
UPMC_c003_v001_r001_reg026,1540,897,0,1634,1427,1025,782
UPMC_c002_v001_r001_reg006,2638,1206,1,2683,2547,1310,1134
UPMC_c002_v001_r001_reg019,722,876,10,789,664,957,797
UPMC_c001_v001_r001_reg036,277,377,13,405,180,457,260
UPMC_c004_v001_r001_reg044,680,78,1,747,616,142,6
UPMC_c006_v001_r001_reg021,267,1676,2,343,159,1751,1603
UPMC_c002_v001_r001_reg015,2245,1549,10,2341,2177,1634,1478
UPMC_c007_v001_r001_reg003,2314,1710,7,2402,2235,1831,1628
UPMC_c002_v001_r001_reg014,86,315,4,223,5,465,165
UPMC_c001_v001_r001_reg011,452,1824,9,579,367,1923,1728
UPMC_c002_v001_r001_reg014,662,28,6,821,473,140,5
UPMC_c002_v001_r001_reg028,1230,1121,12,1371,1098,1249,980
UPMC_c002_v001_r001_reg005,1507,1640,3,1563,1443,1711,1569
UPMC_c003_v001_r001_reg004,2596,527,13,2671,2524,658,440
UPMC_c002_v001_r001_reg010,1987,94,3,2071,1878,220,11
UPMC_c002_v001_r001_reg012,1193,1574,0,1261,1068,1684,1455
UPMC_c004_v001_r001_reg008,351,1089,9,421,272,1163,1008
UPMC_c006_v001_r001_reg029,324,2533,3,395,173,2679,2438
UPMC_c006_v001_r001_reg044,719,2652,10,774,660,2717,2579
UPMC_c003_v001_r001_reg002,150,1789,5,335,17,1881,1647
UPMC_c005_v001_r001_reg052,740,2003,13,884,567,2012,1917
UPMC_c005_v001_r001_reg005,1297,1285,1,1365,1229,1361,1217
UPMC_c002_v001_r001_reg012,1209,399,0,1292,1134,500,319
UPMC_c001_v001_r001_reg033,632,1268,4,704,548,1345,1180
UPMC_c007_v001_r001_reg034,2452,74,13,2609,2294,233,5
UPMC_c002_v001_r001_reg003,1062,84,13,1164,970,175,14
UPMC_c006_v001_r001_reg039,579,1728,7,660,489,1801,1628
UPMC_c007_v001_r001_reg034,2621,1154,4,2681,2503,1294,964
UPMC_c003_v001_r001_reg008,469,1364,0,559,290,1445,1244
UPMC_c003_v001_r001_reg003,356,1267,7,443,264,1375,1196
UPMC_c004_v001_r001_reg004,2014,1062,1,2062,1956,1122,992
UPMC_c005_v001_r001_reg031,1052,743,1,1105,989,802,680
UPMC_c002_v001_r001_reg029,1943,846,7,2059,1839,922,761
UPMC_c003_v001_r001_reg008,1206,1596,10,1323,1124,1715,1500
UPMC_c006_v001_r001_reg020,443,1300,2,501,382,1364,1224
UPMC_c007_v001_r001_reg027,323,105,2,413,232,195,28
UPMC_c007_v001_r001_reg055,2334,444,2,2412,2249,541,384
UPMC_c004_v001_r001_reg038,788,1543,3,860,715,1621,1473
UPMC_c001_v001_r001_reg030,1578,1246,4,1648,1475,1311,1150
UPMC_c004_v001_r001_reg037,2111,507,5,2232,1968,624,412
UPMC_c005_v001_r001_reg013,2351,1160,1,2423,2269,1248,1063
UPMC_c004_v001_r001_reg004,382,687,7,502,204,830,503
UPMC_c007_v001_r001_reg006,1617,1732,7,1783,1432,1907,1672
UPMC_c002_v001_r001_reg012,465,911,12,558,365,1005,805
UPMC_c004_v001_r001_reg035,1371,1280,1,1445,1319,1373,1219
UPMC_c006_v001_r001_reg022,1333,1428,2,1408,1267,1497,1367
UPMC_c004_v001_r001_reg025,2433,1026,7,2522,2342,1121,916
UPMC_c006_v001_r001_reg060,2525,1398,2,2595,2459,1460,1330
UPMC_c001_v001_r001_reg001,691,469,11,781,585,585,339
UPMC_c001_v001_r001_reg041,449,1837,9,532,353,1919,1728
UPMC_c005_v001_r001_reg052,2075,913,1,2130,2026,967,857
UPMC_c005_v001_r001_reg006,1849,1871,0,1918,1722,2000,1796
UPMC_c004_v001_r001_reg021,2515,1575,2,2575,2436,1632,1500
UPMC_c007_v001_r001_reg032,255,1278,13,345,170,1351,1179
UPMC_c002_v001_r001_reg019,1836,934,7,2021,1684,1072,792
UPMC_c001_v001_r001_reg033,779,1966,3,887,646,2012,1893
UPMC_c002_v001_r001_reg006,142,635,3,247,41,718,538
UPMC_c006_v001_r001_reg019,473,2128,3,528,412,2188,2065
UPMC_c001_v001_r001_reg017,346,429,1,400,274,479,369
UPMC_c004_v001_r001_reg052,1174,550,5,1299,998,629,373
UPMC_c001_v001_r001_reg018,195,1132,7,272,123,1188,1056
UPMC_c005_v001_r001_reg024,578,796,6,713,436,892,708
UPMC_c004_v001_r001_reg052,1381,1059,5,1506,1269,1212,904
UPMC_c001_v001_r001_reg017,380,447,1,444,332,519,383
UPMC_c003_v001_r001_reg025,142,609,5,239,54,747,503
UPMC_c007_v001_r001_reg017,1829,435,12,1931,1662,610,273
UPMC_c004_v001_r001_reg027,1062,390,4,1166,969,493,317
UPMC_c006_v001_r001_reg049,2482,1713,11,2613,2368,1809,1570
UPMC_c007_v001_r001_reg009,2473,181,4,2569,2406,264,79
UPMC_c001_v001_r001_reg002,1793,1420,12,1882,1725,1534,1344
UPMC_c006_v001_r001_reg047,903,2743,3,976,844,2799,2672
UPMC_c002_v001_r001_reg022,2007,1387,5,2090,1886,1474,1277
UPMC_c005_v001_r001_reg010,915,820,6,1038,820,950,696
UPMC_c005_v001_r001_reg022,1282,369,2,1383,1217,426,307
UPMC_c004_v001_r001_reg013,1680,1793,12,1789,1570,1914,1668
UPMC_c006_v001_r001_reg018,1087,2207,2,1135,1004,2271,2132
UPMC_c007_v001_r001_reg021,963,420,6,1109,825,566,314
UPMC_c002_v001_r001_reg007,1450,1720,0,1540,1327,1832,1594
UPMC_c002_v001_r001_reg023,1847,419,4,1935,1765,503,349
UPMC_c001_v001_r001_reg018,1072,618,5,1175,968,722,505
UPMC_c007_v001_r001_reg012,1624,1039,7,1751,1517,1128,927
UPMC_c003_v001_r001_reg008,1517,1732,0,1624,1452,1816,1637
UPMC_c002_v001_r001_reg022,294,353,13,381,205,466,264
UPMC_c006_v001_r001_reg062,1515,547,9,1592,1463,606,475
UPMC_c001_v001_r001_reg037,1786,180,1,1858,1687,296,73
UPMC_c001_v001_r001_reg004,1334,1380,9,1470,1228,1498,1306
UPMC_c005_v001_r001_reg053,74,792,0,146,14,865,706
UPMC_c003_v001_r001_reg025,768,1191,6,858,654,1289,1107
UPMC_c001_v001_r001_reg017,2402,255,9,2497,2308,364,153
UPMC_c002_v001_r001_reg007,170,656,1,249,89,715,545
UPMC_c007_v001_r001_reg014,2598,1156,1,2653,2536,1208,1094
UPMC_c006_v001_r001_reg038,972,2261,1,1035,902,2346,2184
UPMC_c002_v001_r001_reg022,2191,1868,7,2262,2116,1953,1781
UPMC_c001_v001_r001_reg022,1330,1183,4,1424,1232,1258,1083
UPMC_c002_v001_r001_reg019,412,1877,6,591,293,2001,1780
UPMC_c006_v001_r001_reg029,2166,2486,1,2250,2060,2564,2373
UPMC_c001_v001_r001_reg014,771,705,11,863,699,840,635
UPMC_c007_v001_r001_reg053,2196,877,6,2291,2043,1005,774
UPMC_c007_v001_r001_reg043,1723,1167,0,1800,1639,1255,1096
UPMC_c001_v001_r001_reg017,1548,263,3,1633,1486,343,192
UPMC_c007_v001_r001_reg029,243,685,2,345,120,850,522
UPMC_c007_v001_r001_reg010,1939,1187,12,2091,1863,1287,1073
UPMC_c002_v001_r001_reg008,276,631,1,360,192,689,563
UPMC_c006_v001_r001_reg047,1742,2883,9,1821,1661,2958,2804
UPMC_c006_v001_r001_reg063,1810,672,7,1934,1707,754,569
UPMC_c006_v001_r001_reg012,1662,1945,13,1787,1550,2042,1848
UPMC_c005_v001_r001_reg058,1161,204,1,1232,1075,292,144
UPMC_c007_v001_r001_reg015,1765,732,11,1869,1603,837,609
UPMC_c003_v001_r001_reg029,2175,1718,2,2246,2105,1782,1643
UPMC_c001_v001_r001_reg031,1824,806,7,1934,1717,926,676
UPMC_c006_v001_r001_reg066,1331,223,0,1392,1216,311,166
UPMC_c005_v001_r001_reg048,383,775,6,518,283,889,613
UPMC_c007_v001_r001_reg029,2245,843,7,2354,2139,996,726
UPMC_c003_v001_r001_reg026,568,1887,5,689,469,1974,1822
UPMC_c007_v001_r001_reg033,499,688,7,602,387,817,593
UPMC_c004_v001_r001_reg004,321,27,9,469,241,138,4
UPMC_c005_v001_r001_reg033,876,1738,6,938,776,1811,1626
UPMC_c006_v001_r001_reg041,1004,493,2,1089,936,568,425
UPMC_c007_v001_r001_reg042,1210,1999,9,1407,1062,2013,1892
UPMC_c005_v001_r001_reg063,858,552,10,976,753,670,424
UPMC_c005_v001_r001_reg009,1297,1513,0,1357,1214,1615,1440
UPMC_c001_v001_r001_reg015,675,226,0,823,563,334,94
UPMC_c006_v001_r001_reg020,1149,555,9,1217,1090,620,487
UPMC_c007_v001_r001_reg060,629,52,8,742,531,144,6
UPMC_c002_v001_r001_reg023,1480,878,13,1600,1388,989,730
UPMC_c001_v001_r001_reg023,385,1280,12,564,239,1447,1129
UPMC_c007_v001_r001_reg015,1062,433,0,1183,953,572,295
UPMC_c006_v001_r001_reg062,2296,2260,10,2369,2219,2348,2196
UPMC_c003_v001_r001_reg007,2568,1660,6,2652,2489,1749,1567
UPMC_c005_v001_r001_reg063,2077,1016,2,2196,1925,1126,866
UPMC_c005_v001_r001_reg059,220,661,6,326,114,783,556
UPMC_c007_v001_r001_reg062,904,186,12,1009,756,268,35
UPMC_c006_v001_r001_reg042,208,1943,7,392,134,2120,1776
UPMC_c006_v001_r001_reg014,958,2781,10,1040,893,2850,2717
UPMC_c001_v001_r001_reg016,58,1572,3,120,6,1749,1429
UPMC_c004_v001_r001_reg015,1619,1784,13,1713,1526,1889,1698
UPMC_c005_v001_r001_reg033,354,1563,9,440,263,1647,1489
UPMC_c002_v001_r001_reg022,2542,585,7,2634,2459,657,507
UPMC_c001_v001_r001_reg040,978,1139,11,1130,897,1325,964
UPMC_c003_v001_r001_reg005,1898,823,8,1986,1825,908,730
UPMC_c003_v001_r001_reg015,579,854,9,739,482,933,659
UPMC_c004_v001_r001_reg008,1620,1919,9,1684,1562,1986,1861
UPMC_c004_v001_r001_reg008,2177,168,4,2244,2119,244,103
UPMC_c006_v001_r001_reg012,1110,2816,11,1295,914,2979,2627
UPMC_c006_v001_r001_reg032,867,580,2,939,804,633,529
UPMC_c006_v001_r001_reg051,1265,522,14,1351,1170,616,403
UPMC_c004_v001_r001_reg021,713,1390,10,793,637,1471,1328
UPMC_c007_v001_r001_reg057,419,496,2,548,301,619,375
UPMC_c002_v001_r001_reg029,519,1856,13,653,429,1960,1722
UPMC_c004_v001_r001_reg014,250,499,12,409,86,651,346
UPMC_c002_v001_r001_reg003,1475,820,6,1567,1375,884,711
UPMC_c007_v001_r001_reg015,1552,96,6,1679,1421,220,6
UPMC_c004_v001_r001_reg057,1580,1586,10,1653,1498,1650,1520
UPMC_c006_v001_r001_reg034,2274,780,1,2350,2169,861,720
UPMC_c004_v001_r001_reg043,1500,905,1,1581,1433,1004,814
UPMC_c007_v001_r001_reg054,710,1365,9,784,629,1423,1291
UPMC_c002_v001_r001_reg027,2289,112,12,2340,2202,185,40
UPMC_c002_v001_r001_reg022,725,1085,7,810,641,1172,1006
UPMC_c006_v001_r001_reg038,928,1993,3,975,858,2054,1920
UPMC_c007_v001_r001_reg007,460,481,7,562,382,571,390
UPMC_c004_v001_r001_reg020,926,642,8,1023,846,761,558
UPMC_c005_v001_r001_reg017,1540,1424,0,1637,1470,1501,1357
UPMC_c007_v001_r001_reg015,1262,1096,0,1376,1165,1227,996
UPMC_c006_v001_r001_reg041,2078,299,10,2159,1999,383,192
UPMC_c006_v001_r001_reg048,172,1920,2,248,104,1995,1838
UPMC_c005_v001_r001_reg047,134,1692,13,226,16,1805,1602
UPMC_c006_v001_r001_reg031,2589,1734,8,2658,2527,1786,1673
UPMC_c002_v001_r001_reg035,95,970,7,277,7,1161,816
UPMC_c003_v001_r001_reg026,2145,1739,1,2329,1957,1907,1577
UPMC_c002_v001_r001_reg014,2528,1408,0,2681,2446,1590,1329
UPMC_c002_v001_r001_reg007,2238,1511,4,2328,2136,1612,1412
UPMC_c005_v001_r001_reg026,1246,16,5,1433,1048,119,5
UPMC_c004_v001_r001_reg047,1804,326,0,1860,1752,382,266
UPMC_c002_v001_r001_reg034,418,1543,0,521,344,1603,1452
UPMC_c007_v001_r001_reg006,2081,1504,12,2186,1998,1589,1353
UPMC_c005_v001_r001_reg058,2681,1045,9,2683,2592,1223,862
UPMC_c001_v001_r001_reg038,1085,1689,6,1212,899,1841,1514
UPMC_c002_v001_r001_reg032,1858,1925,11,2010,1712,2009,1783
UPMC_c007_v001_r001_reg051,693,566,9,779,614,657,414
UPMC_c007_v001_r001_reg004,1296,1256,13,1372,1193,1357,1186
UPMC_c007_v001_r001_reg052,467,1517,13,565,334,1637,1399
UPMC_c005_v001_r001_reg059,2084,798,8,2178,1975,923,681
UPMC_c002_v001_r001_reg003,1679,824,7,1788,1567,931,722
UPMC_c006_v001_r001_reg020,1228,335,2,1296,1147,395,275
UPMC_c001_v001_r001_reg013,74,1111,12,150,4,1182,1026
UPMC_c004_v001_r001_reg013,1081,1095,5,1247,988,1192,985
UPMC_c005_v001_r001_reg051,2258,1100,9,2300,2194,1153,1044
UPMC_c001_v001_r001_reg034,2456,1526,12,2549,2352,1597,1444
UPMC_c001_v001_r001_reg009,1959,1369,12,2072,1857,1530,1235
UPMC_c006_v001_r001_reg029,741,2224,10,832,646,2311,2141
UPMC_c006_v001_r001_reg056,556,557,0,639,491,631,493
UPMC_c001_v001_r001_reg028,2351,1303,5,2508,2159,1492,1153
UPMC_c006_v001_r001_reg048,738,106,7,796,654,156,56
UPMC_c007_v001_r001_reg025,1922,711,1,2009,1811,805,609
UPMC_c004_v001_r001_reg020,2424,768,10,2505,2366,845,705
UPMC_c001_v001_r001_reg011,1396,1991,5,1583,1197,2011,1909
UPMC_c002_v001_r001_reg005,1718,1725,3,1790,1654,1787,1666
UPMC_c002_v001_r001_reg007,829,999,5,913,676,1132,817
UPMC_c004_v001_r001_reg047,1531,1690,1,1618,1453,1771,1606
UPMC_c004_v001_r001_reg020,1457,70,1,1516,1400,125,15
UPMC_c004_v001_r001_reg029,1174,879,10,1243,1101,943,763
UPMC_c006_v001_r001_reg020,1173,677,10,1239,1098,737,593
UPMC_c006_v001_r001_reg018,79,2046,10,169,8,2099,1981
UPMC_c002_v001_r001_reg014,1192,475,4,1300,1090,559,389
UPMC_c006_v001_r001_reg031,2677,1292,9,2684,2610,1454,1145
UPMC_c007_v001_r001_reg052,1872,820,0,1991,1792,907,706
UPMC_c007_v001_r001_reg009,1116,2005,0,1299,929,2013,1913
UPMC_c002_v001_r001_reg022,1679,1399,0,1764,1584,1484,1326
UPMC_c006_v001_r001_reg018,1628,1739,2,1732,1530,1829,1665
UPMC_c007_v001_r001_reg054,791,1653,9,869,702,1745,1569
UPMC_c004_v001_r001_reg013,147,1591,6,239,44,1678,1460
UPMC_c007_v001_r001_reg003,2113,1843,7,2179,2048,1921,1761
UPMC_c007_v001_r001_reg021,1694,259,3,1765,1624,335,184
UPMC_c007_v001_r001_reg014,2183,1892,10,2242,2109,1965,1802
UPMC_c004_v001_r001_reg027,1076,836,2,1132,1001,897,765
UPMC_c006_v001_r001_reg036,836,723,3,892,757,795,652
UPMC_c006_v001_r001_reg060,31,2043,9,107,2,2184,1952
UPMC_c007_v001_r001_reg009,1639,414,6,1769,1557,545,287
UPMC_c007_v001_r001_reg006,2548,1578,1,2585,2389,1714,1414
UPMC_c003_v001_r001_reg002,880,932,12,1053,759,1058,807
UPMC_c001_v001_r001_reg034,2495,584,6,2590,2401,681,480
UPMC_c003_v001_r001_reg026,1510,1601,13,1588,1453,1676,1520
UPMC_c002_v001_r001_reg014,65,792,6,164,2,922,686
UPMC_c003_v001_r001_reg018,936,144,0,1012,842,266,56
UPMC_c004_v001_r001_reg037,458,29,12,637,259,146,4
UPMC_c006_v001_r001_reg060,1722,1377,9,1780,1659,1469,1313
UPMC_c001_v001_r001_reg001,251,946,13,335,161,1013,857
UPMC_c001_v001_r001_reg017,660,860,10,729,562,940,774
UPMC_c007_v001_r001_reg051,1483,1158,1,1547,1399,1225,1099
UPMC_c004_v001_r001_reg048,300,399,5,421,141,513,284
UPMC_c007_v001_r001_reg034,2020,783,5,2147,1916,908,659
UPMC_c004_v001_r001_reg050,655,977,2,733,595,1060,893
UPMC_c001_v001_r001_reg007,2386,853,11,2495,2264,951,705
UPMC_c001_v001_r001_reg039,812,1272,5,985,639,1445,1089
UPMC_c006_v001_r001_reg062,2330,1452,14,2417,2168,1534,1295
UPMC_c006_v001_r001_reg028,2501,1094,0,2600,2387,1174,975
UPMC_c005_v001_r001_reg056,1230,302,1,1290,1144,374,246
UPMC_c002_v001_r001_reg022,1987,653,7,2151,1872,797,534
UPMC_c006_v001_r001_reg019,632,912,1,697,564,972,845
UPMC_c007_v001_r001_reg007,1178,431,9,1276,1105,526,301
UPMC_c005_v001_r001_reg018,1188,1130,13,1369,1097,1293,1035
UPMC_c005_v001_r001_reg020,1350,873,12,1459,1242,1026,730
UPMC_c005_v001_r001_reg036,1918,1427,0,2007,1847,1504,1332
UPMC_c004_v001_r001_reg050,555,1012,10,631,463,1088,927
UPMC_c005_v001_r001_reg056,1383,1665,7,1472,1252,1785,1571
UPMC_c005_v001_r001_reg063,1068,1660,1,1175,969,1750,1573
UPMC_c004_v001_r001_reg021,1250,1449,1,1333,1129,1549,1335
UPMC_c006_v001_r001_reg032,834,1513,13,947,775,1592,1430
UPMC_c002_v001_r001_reg019,646,973,11,739,554,1053,887
UPMC_c005_v001_r001_reg010,105,1244,12,191,38,1314,1148
UPMC_c007_v001_r001_reg043,1779,833,0,1859,1719,899,746
UPMC_c003_v001_r001_reg018,1967,177,5,2103,1814,354,38
UPMC_c005_v001_r001_reg024,757,889,6,889,702,954,767
UPMC_c007_v001_r001_reg062,2095,1388,11,2268,1973,1579,1232
UPMC_c007_v001_r001_reg003,2199,1495,13,2292,2090,1579,1382
UPMC_c002_v001_r001_reg006,2541,1181,3,2630,2431,1260,1105
UPMC_c007_v001_r001_reg038,758,999,3,860,666,1069,879
UPMC_c004_v001_r001_reg037,511,1207,5,634,418,1318,1110
UPMC_c007_v001_r001_reg055,1720,1372,2,1797,1638,1425,1308
UPMC_c005_v001_r001_reg026,2192,196,7,2301,2014,367,38
UPMC_c005_v001_r001_reg060,1557,746,7,1677,1449,849,651
UPMC_c001_v001_r001_reg010,2669,591,1,2683,2580,727,423
UPMC_c001_v001_r001_reg040,1292,1372,1,1379,1177,1465,1288
UPMC_c002_v001_r001_reg034,878,493,6,1016,805,583,374
UPMC_c006_v001_r001_reg043,189,975,8,282,128,1047,902
UPMC_c001_v001_r001_reg039,504,492,12,582,393,583,392
UPMC_c004_v001_r001_reg015,968,918,10,1091,854,1024,817
UPMC_c007_v001_r001_reg010,941,1524,4,1048,806,1635,1445
UPMC_c005_v001_r001_reg033,1259,1839,13,1363,1182,1913,1737
UPMC_c001_v001_r001_reg009,1890,615,3,1979,1808,689,518
UPMC_c007_v001_r001_reg014,133,1398,2,221,54,1474,1317
UPMC_c007_v001_r001_reg027,1259,440,9,1367,1155,524,332
UPMC_c006_v001_r001_reg013,455,2209,2,564,378,2296,2108
UPMC_c006_v001_r001_reg050,2299,1350,5,2402,2180,1455,1242
UPMC_c001_v001_r001_reg007,2412,1833,4,2474,2310,1901,1756
UPMC_c007_v001_r001_reg058,469,1038,13,625,386,1174,889
UPMC_c001_v001_r001_reg022,508,224,4,615,448,314,134
UPMC_c007_v001_r001_reg060,1982,1464,9,2125,1875,1592,1326
UPMC_c001_v001_r001_reg015,2037,1828,3,2126,1936,1970,1739
UPMC_c007_v001_r001_reg061,1281,140,5,1388,1145,251,36
UPMC_c002_v001_r001_reg029,1506,1827,13,1582,1433,1899,1756
UPMC_c001_v001_r001_reg034,1711,1846,5,1786,1601,1954,1760
UPMC_c007_v001_r001_reg025,2339,939,3,2414,2244,1014,851
UPMC_c005_v001_r001_reg026,2064,420,11,2159,1979,551,327
UPMC_c002_v001_r001_reg008,451,580,1,524,381,635,515
UPMC_c004_v001_r001_reg050,216,784,10,298,140,861,708
UPMC_c007_v001_r001_reg017,1260,1216,12,1361,1167,1295,1126
UPMC_c004_v001_r001_reg057,622,1784,13,732,485,1918,1663
UPMC_c002_v001_r001_reg029,1612,212,9,1689,1521,293,121
UPMC_c001_v001_r001_reg007,2346,1711,4,2425,2272,1771,1631
UPMC_c003_v001_r001_reg029,664,267,13,755,587,366,206
UPMC_c006_v001_r001_reg024,2377,1525,13,2421,2315,1603,1476
UPMC_c007_v001_r001_reg051,2199,658,8,2308,2068,794,572
UPMC_c002_v001_r001_reg005,2159,834,12,2246,2097,896,761
UPMC_c006_v001_r001_reg061,1522,828,0,1634,1398,922,687
UPMC_c006_v001_r001_reg050,998,1551,0,1099,879,1702,1451
UPMC_c007_v001_r001_reg060,1819,50,10,1961,1712,141,3
UPMC_c005_v001_r001_reg021,1679,1931,9,1737,1609,1987,1860
UPMC_c006_v001_r001_reg031,2190,2391,9,2262,2136,2441,2315
UPMC_c004_v001_r001_reg047,2477,939,2,2545,2413,994,887
UPMC_c004_v001_r001_reg052,1129,579,5,1247,1017,705,414
UPMC_c006_v001_r001_reg015,2064,821,7,2161,1981,922,730
UPMC_c007_v001_r001_reg046,248,1878,8,325,168,2003,1762
UPMC_c001_v001_r001_reg039,1600,1518,5,1772,1406,1696,1353
UPMC_c003_v001_r001_reg029,466,1150,10,529,416,1213,1082
UPMC_c004_v001_r001_reg021,847,1462,1,914,765,1529,1385
UPMC_c004_v001_r001_reg027,2160,1980,0,2339,2048,2012,1894
UPMC_c002_v001_r001_reg014,883,1005,6,988,760,1139,928
UPMC_c007_v001_r001_reg051,1550,798,1,1613,1487,880,737
UPMC_c004_v001_r001_reg050,1478,1972,0,1562,1398,2010,1900
UPMC_c004_v001_r001_reg014,1345,1270,12,1436,1258,1362,1181
UPMC_c004_v001_r001_reg050,1717,1937,9,1827,1630,2009,1840
UPMC_c001_v001_r001_reg034,527,100,6,633,452,187,9
UPMC_c005_v001_r001_reg005,1625,1364,1,1687,1576,1420,1308
UPMC_c001_v001_r001_reg029,1591,1367,3,1685,1498,1458,1296
UPMC_c005_v001_r001_reg033,1500,799,7,1582,1305,992,714
UPMC_c005_v001_r001_reg022,1376,653,10,1440,1300,719,574
UPMC_c001_v001_r001_reg033,1006,1488,8,1093,907,1588,1379
UPMC_c005_v001_r001_reg018,1698,937,3,1760,1624,1007,853
UPMC_c002_v001_r001_reg003,31,1347,6,93,2,1514,1162
UPMC_c002_v001_r001_reg023,1760,115,4,1894,1680,217,26
UPMC_c007_v001_r001_reg010,796,1370,12,923,678,1481,1269
UPMC_c005_v001_r001_reg033,2493,981,13,2584,2427,1063,911
UPMC_c006_v001_r001_reg013,1257,3019,9,1437,1083,3021,2940
UPMC_c007_v001_r001_reg003,2033,1893,13,2091,1969,1972,1812
UPMC_c007_v001_r001_reg027,289,1410,2,356,214,1490,1351
UPMC_c007_v001_r001_reg051,2523,629,0,2633,2442,712,554
UPMC_c006_v001_r001_reg061,839,1222,7,924,744,1306,1120
UPMC_c005_v001_r001_reg053,1726,1063,3,1804,1678,1126,988
UPMC_c004_v001_r001_reg057,1934,836,3,2037,1874,916,753
UPMC_c001_v001_r001_reg011,166,1475,0,300,63,1648,1376
UPMC_c005_v001_r001_reg036,567,903,0,630,493,982,812
UPMC_c006_v001_r001_reg018,145,2255,7,267,5,2412,2111
UPMC_c002_v001_r001_reg009,1399,269,12,1516,1228,443,103
UPMC_c006_v001_r001_reg028,138,1521,8,260,66,1591,1413
UPMC_c003_v001_r001_reg002,886,829,12,1007,759,968,750
UPMC_c006_v001_r001_reg029,2316,956,6,2423,2190,1055,821
UPMC_c005_v001_r001_reg026,2640,1259,7,2683,2498,1443,1106
UPMC_c002_v001_r001_reg022,1431,1834,0,1588,1316,1983,1751
UPMC_c006_v001_r001_reg043,233,2025,7,311,176,2098,1946
UPMC_c004_v001_r001_reg004,107,1669,10,202,40,1743,1604
UPMC_c006_v001_r001_reg039,871,2622,13,948,732,2712,2509
UPMC_c002_v001_r001_reg001,1965,1623,0,2138,1865,1820,1496
UPMC_c001_v001_r001_reg018,2423,1511,4,2525,2303,1613,1417
UPMC_c003_v001_r001_reg021,1634,2008,0,1818,1462,2012,1895
UPMC_c007_v001_r001_reg053,1482,1234,9,1558,1397,1311,1156
UPMC_c005_v001_r001_reg003,288,790,2,348,235,858,717
UPMC_c004_v001_r001_reg038,725,1722,6,795,669,1794,1656
UPMC_c001_v001_r001_reg011,77,503,10,183,6,647,345
UPMC_c001_v001_r001_reg040,904,1123,11,1025,784,1249,941
UPMC_c007_v001_r001_reg003,2087,951,1,2269,1953,1105,805
UPMC_c005_v001_r001_reg022,1651,1527,2,1711,1604,1583,1473
UPMC_c004_v001_r001_reg032,1963,1899,3,2031,1880,2000,1834
UPMC_c007_v001_r001_reg003,2242,1577,9,2293,2166,1643,1507
UPMC_c007_v001_r001_reg004,1988,386,7,2159,1873,446,217
UPMC_c002_v001_r001_reg013,1451,1694,5,1611,1337,1884,1585
UPMC_c002_v001_r001_reg007,1940,124,4,2025,1856,232,42
UPMC_c002_v001_r001_reg006,536,1685,13,651,459,1761,1601
UPMC_c007_v001_r001_reg060,2473,1147,3,2569,2336,1257,1028
UPMC_c004_v001_r001_reg021,1592,1607,3,1647,1523,1673,1518
UPMC_c006_v001_r001_reg027,201,653,3,286,99,726,578
UPMC_c005_v001_r001_reg048,1200,1740,4,1290,1108,1834,1644
UPMC_c005_v001_r001_reg009,953,78,2,1028,865,142,12
UPMC_c005_v001_r001_reg022,722,1677,4,850,561,1769,1516
UPMC_c006_v001_r001_reg038,2296,2188,8,2374,2224,2261,2130
UPMC_c001_v001_r001_reg022,1826,1832,12,1971,1708,1966,1674
UPMC_c001_v001_r001_reg034,1171,295,12,1245,1050,359,181
UPMC_c007_v001_r001_reg050,2125,781,11,2273,1975,872,639
UPMC_c007_v001_r001_reg054,1767,1945,1,1830,1691,2013,1874
UPMC_c004_v001_r001_reg001,2228,54,8,2294,2161,108,4
UPMC_c003_v001_r001_reg028,1254,521,7,1334,1205,581,438
UPMC_c001_v001_r001_reg022,737,1563,11,868,580,1679,1426
UPMC_c004_v001_r001_reg013,1536,84,12,1622,1435,204,6
UPMC_c003_v001_r001_reg028,1397,1695,9,1472,1344,1769,1580
UPMC_c006_v001_r001_reg031,1071,2298,10,1129,1007,2373,2229
UPMC_c007_v001_r001_reg027,65,1511,10,116,5,1577,1437
UPMC_c002_v001_r001_reg019,2307,416,9,2421,2237,520,343
UPMC_c003_v001_r001_reg021,685,56,0,838,534,216,4
UPMC_c002_v001_r001_reg003,1339,1913,12,1471,1254,2011,1729
UPMC_c005_v001_r001_reg008,858,1303,11,948,769,1417,1188
UPMC_c004_v001_r001_reg003,805,1259,2,872,745,1337,1176
UPMC_c007_v001_r001_reg034,255,1010,11,399,114,1121,841
UPMC_c004_v001_r001_reg044,1343,1105,2,1409,1278,1174,1043
UPMC_c004_v001_r001_reg027,2603,210,13,2681,2529,314,45
