region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c007_v001_r001_reg033,1555,319,12,1653,1416,408,226
UPMC_c003_v001_r001_reg024,1268,1441,5,1412,1213,1633,1306
UPMC_c004_v001_r001_reg037,1059,24,7,1230,868,141,3
UPMC_c003_v001_r001_reg021,2597,166,10,2664,2443,262,64
UPMC_c001_v001_r001_reg014,307,430,11,398,231,509,360
UPMC_c001_v001_r001_reg026,1208,933,4,1298,1095,1013,856
UPMC_c003_v001_r001_reg024,1804,1159,1,1890,1729,1236,1080
UPMC_c006_v001_r001_reg046,1657,327,3,1743,1597,390,262
UPMC_c003_v001_r001_reg023,784,1369,7,891,665,1467,1202
UPMC_c005_v001_r001_reg060,1149,303,10,1265,1044,413,185
UPMC_c005_v001_r001_reg012,2263,386,0,2321,2206,446,320
UPMC_c005_v001_r001_reg026,483,1366,2,606,301,1551,1241
UPMC_c006_v001_r001_reg026,1601,905,2,1674,1528,971,836
UPMC_c006_v001_r001_reg027,2337,934,1,2410,2267,1023,861
UPMC_c006_v001_r001_reg026,742,1708,2,801,683,1769,1653
UPMC_c007_v001_r001_reg056,1826,628,7,2000,1703,816,521
UPMC_c004_v001_r001_reg038,2600,1538,12,2676,2459,1654,1413
UPMC_c001_v001_r001_reg008,1501,1527,7,1629,1367,1628,1435
UPMC_c001_v001_r001_reg037,969,1039,7,1068,888,1133,944
UPMC_c005_v001_r001_reg056,1423,1399,13,1514,1326,1504,1305
UPMC_c006_v001_r001_reg034,880,1972,9,950,824,2051,1906
UPMC_c005_v001_r001_reg024,1557,1394,2,1720,1358,1549,1239
UPMC_c001_v001_r001_reg027,35,875,0,132,2,979,683
UPMC_c007_v001_r001_reg017,2349,995,7,2484,2172,1150,857
UPMC_c001_v001_r001_reg037,1175,1050,10,1293,1069,1191,951
UPMC_c006_v001_r001_reg048,650,154,8,730,590,237,95
UPMC_c006_v001_r001_reg040,966,1066,11,1065,902,1139,999
UPMC_c007_v001_r001_reg025,2525,820,10,2596,2469,901,747
UPMC_c007_v001_r001_reg033,2090,1939,7,2222,1970,2012,1804
UPMC_c003_v001_r001_reg029,2464,610,0,2552,2394,666,549
UPMC_c007_v001_r001_reg033,2159,580,12,2256,2063,672,490
UPMC_c005_v001_r001_reg060,82,1116,11,178,6,1203,1051
UPMC_c006_v001_r001_reg041,1407,117,3,1484,1311,175,55
UPMC_c001_v001_r001_reg032,2217,1924,2,2302,2130,1987,1809
UPMC_c005_v001_r001_reg012,1496,1167,9,1593,1392,1255,1063
UPMC_c004_v001_r001_reg003,2641,1553,8,2682,2561,1639,1480
UPMC_c004_v001_r001_reg040,2402,1372,3,2505,2321,1455,1264
UPMC_c002_v001_r001_reg008,4,332,11,91,4,515,192
UPMC_c002_v001_r001_reg004,1012,1274,0,1097,950,1341,1211
UPMC_c007_v001_r001_reg056,234,970,7,316,136,1073,818
UPMC_c006_v001_r001_reg027,1734,1004,13,1791,1667,1078,929
UPMC_c003_v001_r001_reg010,2036,855,12,2234,1900,1047,674
UPMC_c004_v001_r001_reg033,2232,1900,13,2313,2140,1982,1827
UPMC_c002_v001_r001_reg005,908,1912,0,961,847,1987,1865
UPMC_c006_v001_r001_reg012,2158,2553,5,2272,2085,2641,2457
UPMC_c007_v001_r001_reg001,256,1626,3,316,187,1702,1560
UPMC_c001_v001_r001_reg031,2194,810,1,2324,2068,945,688
UPMC_c007_v001_r001_reg011,2088,255,11,2140,2023,324,197
UPMC_c006_v001_r001_reg042,1578,2920,1,1652,1470,2968,2826
UPMC_c007_v001_r001_reg017,907,606,5,1004,820,685,513
UPMC_c001_v001_r001_reg009,1430,150,11,1516,1358,241,65
UPMC_c006_v001_r001_reg045,608,1712,13,675,534,1770,1652
UPMC_c005_v001_r001_reg050,619,832,10,688,553,887,775
UPMC_c003_v001_r001_reg015,1350,1077,11,1440,1253,1151,987
UPMC_c006_v001_r001_reg033,1008,2082,9,1094,930,2168,2019
UPMC_c004_v001_r001_reg037,2415,929,14,2493,2352,1003,834
UPMC_c006_v001_r001_reg035,153,1688,0,238,88,1754,1614
UPMC_c005_v001_r001_reg024,2554,631,13,2681,2466,707,467
UPMC_c005_v001_r001_reg002,2332,1267,9,2404,2257,1315,1199
UPMC_c004_v001_r001_reg013,1242,958,11,1337,1143,1057,885
UPMC_c003_v001_r001_reg023,1682,1600,7,1803,1590,1739,1476
UPMC_c004_v001_r001_reg011,2254,1829,5,2346,2168,1892,1738
UPMC_c001_v001_r001_reg010,18,1233,7,135,5,1428,1085
UPMC_c007_v001_r001_reg037,1504,1998,3,1686,1328,2011,1909
UPMC_c007_v001_r001_reg047,662,245,8,764,576,333,174
UPMC_c003_v001_r001_reg029,1877,1170,11,1960,1828,1237,1102
UPMC_c002_v001_r001_reg004,353,457,0,414,280,550,396
UPMC_c007_v001_r001_reg021,1854,240,0,1942,1797,314,174
UPMC_c005_v001_r001_reg014,2090,770,4,2243,1900,938,581
UPMC_c006_v001_r001_reg056,681,2147,3,779,597,2217,2081
UPMC_c005_v001_r001_reg044,1388,589,12,1528,1264,688,446
UPMC_c006_v001_r001_reg063,1563,1553,1,1641,1473,1655,1457
UPMC_c004_v001_r001_reg025,2683,1604,2,2683,2583,1799,1454
UPMC_c006_v001_r001_reg053,759,1129,10,831,694,1195,1063
UPMC_c005_v001_r001_reg050,785,352,9,850,723,417,300
UPMC_c005_v001_r001_reg024,104,1480,13,295,5,1642,1351
UPMC_c005_v001_r001_reg008,128,380,7,226,12,516,218
UPMC_c007_v001_r001_reg019,1846,35,12,1970,1713,137,4
UPMC_c002_v001_r001_reg008,165,438,11,257,97,506,320
UPMC_c005_v001_r001_reg044,537,1498,2,632,418,1614,1405
UPMC_c003_v001_r001_reg034,2294,342,10,2387,2153,441,234
UPMC_c005_v001_r001_reg060,2421,1342,3,2526,2277,1429,1241
UPMC_c006_v001_r001_reg063,1316,2125,12,1472,1216,2215,2007
UPMC_c007_v001_r001_reg047,846,1081,9,917,747,1172,1017
UPMC_c005_v001_r001_reg064,873,90,0,965,787,165,8
UPMC_c001_v001_r001_reg005,2343,1113,7,2455,2228,1248,1022
UPMC_c004_v001_r001_reg029,1191,928,12,1285,1029,1104,830
UPMC_c001_v001_r001_reg032,8,1355,5,80,4,1546,1187
UPMC_c006_v001_r001_reg056,892,2901,7,999,814,2976,2800
UPMC_c002_v001_r001_reg009,1779,2011,12,1922,1599,2011,1892
UPMC_c001_v001_r001_reg035,225,1682,8,337,124,1786,1565
UPMC_c005_v001_r001_reg018,1222,1044,8,1311,1158,1133,973
UPMC_c006_v001_r001_reg044,1662,1937,3,1739,1574,2021,1863
UPMC_c006_v001_r001_reg044,572,1654,14,651,495,1730,1574
UPMC_c005_v001_r001_reg014,2664,888,4,2682,2508,1074,703
UPMC_c004_v001_r001_reg038,441,1548,2,528,351,1651,1466
UPMC_c006_v001_r001_reg045,2476,2449,11,2600,2341,2591,2294
UPMC_c007_v001_r001_reg063,2367,420,0,2460,2276,490,348
UPMC_c002_v001_r001_reg026,2523,864,11,2597,2451,923,798
UPMC_c005_v001_r001_reg052,729,1602,0,818,667,1661,1532
UPMC_c005_v001_r001_reg023,1403,886,8,1497,1329,987,773
UPMC_c001_v001_r001_reg027,2004,191,7,2112,1847,321,49
UPMC_c001_v001_r001_reg028,1683,1414,4,1822,1508,1563,1258
UPMC_c005_v001_r001_reg048,1220,1486,4,1329,1098,1618,1351
UPMC_c003_v001_r001_reg027,2125,443,12,2209,1979,550,339
UPMC_c005_v001_r001_reg023,620,1633,3,714,545,1708,1532
UPMC_c005_v001_r001_reg058,658,669,13,734,578,774,597
UPMC_c006_v001_r001_reg044,1659,200,13,1827,1495,286,158
UPMC_c007_v001_r001_reg002,1378,862,6,1540,1247,987,709
UPMC_c004_v001_r001_reg014,1289,305,7,1370,1158,426,169
UPMC_c002_v001_r001_reg001,1548,897,10,1633,1488,972,821
UPMC_c003_v001_r001_reg024,1854,1620,8,1989,1713,1699,1492
UPMC_c001_v001_r001_reg039,1287,1416,4,1391,1124,1552,1287
UPMC_c001_v001_r001_reg004,1262,575,13,1334,1179,669,503
UPMC_c006_v001_r001_reg033,971,610,0,1033,908,683,550
UPMC_c001_v001_r001_reg015,1844,185,10,1940,1760,267,115
UPMC_c002_v001_r001_reg025,2095,1799,10,2167,1993,1879,1711
UPMC_c005_v001_r001_reg006,2287,1241,3,2341,2221,1283,1187
UPMC_c003_v001_r001_reg030,607,1813,11,702,492,1937,1706
UPMC_c001_v001_r001_reg004,1609,1847,2,1727,1523,1927,1757
UPMC_c001_v001_r001_reg024,361,1872,13,462,198,1960,1745
UPMC_c004_v001_r001_reg029,2149,289,8,2268,2073,361,191
UPMC_c007_v001_r001_reg034,125,1083,9,229,32,1177,978
UPMC_c002_v001_r001_reg010,934,591,4,1053,836,748,442
UPMC_c001_v001_r001_reg015,1038,133,12,1156,914,274,33
UPMC_c004_v001_r001_reg024,664,1118,3,723,606,1188,1065
UPMC_c006_v001_r001_reg033,1290,2516,0,1355,1240,2577,2461
UPMC_c003_v001_r001_reg030,1623,463,12,1730,1504,586,354
UPMC_c007_v001_r001_reg008,1506,1120,8,1635,1416,1229,1009
UPMC_c007_v001_r001_reg008,271,803,12,360,162,893,701
UPMC_c004_v001_r001_reg035,1073,47,8,1167,928,118,4
UPMC_c006_v001_r001_reg030,765,374,3,836,688,439,317
UPMC_c006_v001_r001_reg025,2496,1154,0,2572,2423,1234,1065
UPMC_c002_v001_r001_reg026,283,832,12,356,200,902,740
UPMC_c005_v001_r001_reg056,2150,327,0,2247,2067,399,248
UPMC_c005_v001_r001_reg006,203,772,0,272,122,839,711
UPMC_c006_v001_r001_reg040,503,1255,7,604,394,1362,1157
UPMC_c004_v001_r001_reg024,2520,1368,3,2577,2452,1444,1309
UPMC_c001_v001_r001_reg028,2355,1075,4,2448,2166,1248,915
UPMC_c007_v001_r001_reg056,2559,757,7,2639,2444,877,679
UPMC_c005_v001_r001_reg019,303,1226,10,353,233,1295,1164
UPMC_c003_v001_r001_reg026,1540,828,12,1623,1396,929,699
UPMC_c001_v001_r001_reg027,1089,975,2,1223,925,1084,834
UPMC_c002_v001_r001_reg022,2602,65,12,2682,2525,171,4
UPMC_c004_v001_r001_reg063,484,560,2,636,345,665,382
UPMC_c006_v001_r001_reg034,2500,1998,3,2562,2420,2092,1940
UPMC_c005_v001_r001_reg044,902,1501,12,1001,791,1581,1381
UPMC_c004_v001_r001_reg032,1248,599,3,1305,1173,674,533
UPMC_c004_v001_r001_reg014,112,707,12,249,5,823,523
UPMC_c006_v001_r001_reg042,275,544,11,418,203,619,438
UPMC_c007_v001_r001_reg019,1010,58,11,1113,927,121,4
UPMC_c001_v001_r001_reg015,2284,1433,1,2411,2125,1569,1319
UPMC_c005_v001_r001_reg054,1988,1693,9,2049,1900,1754,1628
UPMC_c006_v001_r001_reg037,1115,1413,10,1203,1047,1498,1323
UPMC_c002_v001_r001_reg004,2673,1005,9,2685,2622,1204,840
UPMC_c005_v001_r001_reg052,1903,1488,0,1973,1849,1559,1431
UPMC_c004_v001_r001_reg034,1579,773,1,1667,1490,867,653
UPMC_c006_v001_r001_reg064,2186,1672,1,2248,2103,1754,1601
UPMC_c001_v001_r001_reg007,2285,1741,5,2369,2186,1802,1655
UPMC_c005_v001_r001_reg014,2386,615,4,2521,2204,788,465
UPMC_c007_v001_r001_reg008,477,1803,3,571,389,1880,1699
UPMC_c007_v001_r001_reg060,2609,1603,9,2682,2511,1704,1502
UPMC_c007_v001_r001_reg031,907,27,9,1073,794,144,5
UPMC_c003_v001_r001_reg022,1622,1176,1,1703,1550,1257,1084
UPMC_c006_v001_r001_reg027,1365,1274,11,1442,1278,1343,1213
UPMC_c002_v001_r001_reg008,2048,1587,7,2245,1913,1713,1424
UPMC_c006_v001_r001_reg016,2020,2226,1,2120,1965,2284,2130
UPMC_c005_v001_r001_reg035,1101,574,0,1152,1041,638,503
UPMC_c007_v001_r001_reg061,1642,187,7,1748,1543,302,70
UPMC_c006_v001_r001_reg055,975,1208,4,1067,815,1320,1093
UPMC_c007_v001_r001_reg031,91,1035,3,166,23,1105,950
UPMC_c007_v001_r001_reg035,1141,1099,5,1210,1073,1160,1047
UPMC_c001_v001_r001_reg006,413,1412,12,502,298,1534,1315
UPMC_c005_v001_r001_reg059,187,797,7,319,45,937,627
UPMC_c004_v001_r001_reg011,425,1339,12,526,302,1452,1166
UPMC_c005_v001_r001_reg054,1633,1514,3,1722,1550,1607,1400
UPMC_c002_v001_r001_reg035,2444,786,5,2549,2380,868,682
UPMC_c007_v001_r001_reg035,508,83,3,582,428,137,7
UPMC_c001_v001_r001_reg035,1271,1958,2,1353,1182,2010,1867
UPMC_c002_v001_r001_reg025,489,101,9,635,379,186,5
UPMC_c005_v001_r001_reg056,2042,375,0,2157,1950,485,281
UPMC_c005_v001_r001_reg054,1401,1749,3,1490,1329,1823,1685
UPMC_c007_v001_r001_reg056,1976,1280,5,2046,1885,1364,1168
UPMC_c005_v001_r001_reg055,2005,272,1,2085,1942,359,209
UPMC_c005_v001_r001_reg063,373,1825,8,523,255,1949,1694
UPMC_c003_v001_r001_reg030,1779,1914,2,1940,1658,2003,1796
UPMC_c006_v001_r001_reg040,1018,1648,5,1120,916,1772,1556
UPMC_c005_v001_r001_reg053,1690,990,0,1756,1620,1063,934
UPMC_c005_v001_r001_reg057,1340,1595,7,1436,1191,1694,1462
UPMC_c004_v001_r001_reg021,1196,1716,13,1296,1105,1787,1605
UPMC_c006_v001_r001_reg034,1725,2054,8,1801,1656,2117,1986
UPMC_c007_v001_r001_reg009,327,946,13,408,189,1051,845
UPMC_c005_v001_r001_reg056,998,628,0,1054,928,682,568
UPMC_c006_v001_r001_reg036,1567,1189,9,1654,1494,1247,1121
UPMC_c005_v001_r001_reg026,2231,1098,13,2317,2146,1223,960
UPMC_c007_v001_r001_reg049,223,1308,9,303,138,1393,1214
UPMC_c003_v001_r001_reg021,646,1682,13,778,546,1786,1534
UPMC_c007_v001_r001_reg034,349,170,11,435,272,246,94
UPMC_c003_v001_r001_reg004,501,206,8,594,421,297,113
UPMC_c007_v001_r001_reg037,179,299,0,251,119,376,222
UPMC_c007_v001_r001_reg010,2090,131,12,2216,1966,292,6
UPMC_c007_v001_r001_reg005,1543,507,1,1610,1469,570,441
UPMC_c002_v001_r001_reg019,577,393,4,745,392,521,212
UPMC_c007_v001_r001_reg026,505,595,11,628,407,701,518
UPMC_c002_v001_r001_reg030,27,1135,2,149,3,1307,951
UPMC_c001_v001_r001_reg033,861,624,11,923,766,703,527
UPMC_c006_v001_r001_reg063,376,791,12,512,267,895,667
UPMC_c003_v001_r001_reg034,969,900,12,1148,836,1022,746
UPMC_c001_v001_r001_reg035,2636,1277,5,2682,2530,1410,1165
UPMC_c005_v001_r001_reg031,2332,1121,11,2400,2257,1192,1072
UPMC_c006_v001_r001_reg035,550,2886,3,645,452,2987,2803
UPMC_c001_v001_r001_reg027,1143,1981,5,1308,961,2010,1880
UPMC_c007_v001_r001_reg057,155,1492,1,309,10,1674,1322
UPMC_c003_v001_r001_reg024,2003,1138,4,2079,1932,1212,1080
UPMC_c006_v001_r001_reg040,661,2420,5,814,487,2547,2322
UPMC_c006_v001_r001_reg038,361,1087,0,421,303,1161,1019
UPMC_c006_v001_r001_reg046,965,465,9,1036,901,533,403
UPMC_c002_v001_r001_reg028,2128,265,7,2204,2016,358,216
UPMC_c007_v001_r001_reg027,506,13,3,683,336,111,3
UPMC_c004_v001_r001_reg029,837,436,10,923,720,535,329
UPMC_c005_v001_r001_reg048,1980,224,4,2081,1865,311,84
UPMC_c005_v001_r001_reg017,1702,448,2,1780,1612,515,336
UPMC_c005_v001_r001_reg058,226,1821,11,316,107,1910,1733
UPMC_c002_v001_r001_reg010,1429,611,2,1529,1338,701,497
UPMC_c007_v001_r001_reg054,1317,108,3,1389,1252,175,56
UPMC_c002_v001_r001_reg008,906,1370,0,982,853,1437,1308
UPMC_c007_v001_r001_reg049,1462,851,2,1590,1355,956,753
UPMC_c007_v001_r001_reg041,586,266,3,678,478,378,187
UPMC_c001_v001_r001_reg004,1960,1176,12,2061,1851,1276,1059
UPMC_c002_v001_r001_reg010,1542,965,7,1622,1406,1062,828
UPMC_c004_v001_r001_reg063,2639,992,2,2683,2543,1138,906
UPMC_c006_v001_r001_reg026,940,538,9,995,879,625,471
UPMC_c006_v001_r001_reg051,1199,2399,5,1359,1112,2487,2266
UPMC_c006_v001_r001_reg041,189,1773,0,264,108,1848,1688
UPMC_c006_v001_r001_reg049,391,2468,2,461,296,2555,2354
UPMC_c005_v001_r001_reg031,2550,987,7,2660,2481,1065,878
UPMC_c006_v001_r001_reg049,1070,2764,5,1185,971,2870,2670
UPMC_c001_v001_r001_reg032,29,799,2,137,4,996,661
UPMC_c006_v001_r001_reg056,984,2094,3,1054,898,2154,2026
UPMC_c001_v001_r001_reg006,1028,2010,12,1186,846,2012,1935
UPMC_c006_v001_r001_reg065,1365,1296,3,1437,1299,1366,1226
UPMC_c006_v001_r001_reg042,2184,301,4,2287,2026,461,245
UPMC_c003_v001_r001_reg021,2598,119,12,2679,2440,223,5
UPMC_c006_v001_r001_reg066,1081,39,10,1203,970,128,5
UPMC_c001_v001_r001_reg028,2351,1303,4,2508,2159,1492,1153
UPMC_c001_v001_r001_reg023,874,1735,2,1027,719,1867,1598
UPMC_c002_v001_r001_reg015,1411,1883,9,1491,1298,1966,1808
UPMC_c002_v001_r001_reg029,12,810,7,104,4,978,620
UPMC_c003_v001_r001_reg026,777,1080,7,875,679,1172,968
UPMC_c007_v001_r001_reg057,1212,927,11,1334,1132,1037,809
UPMC_c007_v001_r001_reg055,2133,400,3,2213,2058,463,352
UPMC_c004_v001_r001_reg037,29,1177,2,155,3,1317,1031
UPMC_c002_v001_r001_reg028,1916,536,8,2039,1801,635,428
UPMC_c006_v001_r001_reg017,1296,584,9,1351,1210,655,537
UPMC_c006_v001_r001_reg063,2621,988,7,2682,2508,1072,891
UPMC_c006_v001_r001_reg065,2287,1470,3,2369,2217,1527,1413
UPMC_c004_v001_r001_reg063,317,1466,13,400,241,1553,1388
UPMC_c006_v001_r001_reg016,1113,1880,3,1183,1041,1956,1812
UPMC_c001_v001_r001_reg024,232,856,6,389,152,980,765
UPMC_c005_v001_r001_reg056,845,691,0,910,769,804,623
UPMC_c003_v001_r001_reg010,2572,1231,1,2663,2449,1333,1119
UPMC_c005_v001_r001_reg047,732,266,5,813,590,381,167
UPMC_c005_v001_r001_reg054,351,1404,13,438,274,1491,1329
UPMC_c003_v001_r001_reg024,1438,1527,11,1537,1332,1622,1452
UPMC_c007_v001_r001_reg060,2412,608,8,2523,2289,724,526
UPMC_c006_v001_r001_reg021,1206,1672,3,1280,1140,1738,1589
UPMC_c003_v001_r001_reg027,2050,839,4,2171,1899,1027,720
UPMC_c001_v001_r001_reg032,1717,950,1,1803,1615,1050,856
UPMC_c005_v001_r001_reg037,725,446,5,799,642,522,352
UPMC_c005_v001_r001_reg024,957,322,10,1103,772,485,209
UPMC_c004_v001_r001_reg024,823,1096,3,897,754,1171,1031
UPMC_c001_v001_r001_reg008,1674,1840,10,1763,1599,1924,1760
UPMC_c001_v001_r001_reg002,828,620,7,928,705,707,510
UPMC_c005_v001_r001_reg054,237,1294,8,304,160,1366,1211
UPMC_c007_v001_r001_reg055,1048,601,3,1125,980,667,546
UPMC_c007_v001_r001_reg035,2232,578,5,2308,2168,640,509
UPMC_c004_v001_r001_reg035,318,606,8,375,250,679,532
UPMC_c002_v001_r001_reg024,1023,1163,4,1179,899,1332,968
UPMC_c003_v001_r001_reg013,1664,486,7,1841,1534,664,328
UPMC_c007_v001_r001_reg005,1075,544,4,1174,1043,703,386
UPMC_c005_v001_r001_reg004,1337,1139,3,1398,1281,1204,1075
UPMC_c005_v001_r001_reg023,1172,367,9,1235,1094,441,271
UPMC_c002_v001_r001_reg035,1171,491,1,1242,1100,557,411
UPMC_c004_v001_r001_reg016,1060,152,9,1116,996,201,96
UPMC_c006_v001_r001_reg018,266,750,3,337,178,812,657
UPMC_c006_v001_r001_reg033,1051,2717,0,1129,977,2770,2643
UPMC_c004_v001_r001_reg038,215,969,2,277,116,1060,882
UPMC_c003_v001_r001_reg004,212,123,7,292,63,241,49
UPMC_c003_v001_r001_reg030,1114,890,7,1240,972,1032,778
UPMC_c002_v001_r001_reg006,1767,1517,10,1852,1692,1603,1435
UPMC_c001_v001_r001_reg031,663,29,2,819,507,104,7
UPMC_c005_v001_r001_reg061,266,1360,7,393,125,1502,1258
UPMC_c001_v001_r001_reg013,1682,781,12,1869,1523,957,612
UPMC_c002_v001_r001_reg001,1399,672,2,1468,1282,758,570
UPMC_c007_v001_r001_reg052,1638,1038,9,1726,1538,1151,938
UPMC_c001_v001_r001_reg039,1263,1352,4,1370,1124,1485,1223
UPMC_c005_v001_r001_reg037,1826,1899,12,1905,1748,1998,1846
UPMC_c003_v001_r001_reg013,526,1877,11,654,430,1997,1795
UPMC_c007_v001_r001_reg063,646,1558,8,712,561,1645,1455
UPMC_c004_v001_r001_reg004,2385,481,9,2494,2288,567,369
UPMC_c006_v001_r001_reg024,1704,2439,0,1776,1640,2519,2388
UPMC_c004_v001_r001_reg003,1109,60,8,1188,1027,127,6
UPMC_c002_v001_r001_reg006,450,656,10,560,330,730,548
UPMC_c001_v001_r001_reg008,62,1852,2,147,4,1925,1717
UPMC_c005_v001_r001_reg064,1934,620,6,2113,1748,805,462
UPMC_c001_v001_r001_reg008,2392,1548,12,2503,2279,1684,1426
UPMC_c005_v001_r001_reg053,1681,1104,0,1729,1603,1169,1047
UPMC_c003_v001_r001_reg020,825,116,10,928,667,238,22
UPMC_c007_v001_r001_reg024,158,1699,1,218,90,1772,1642
UPMC_c006_v001_r001_reg041,1912,1553,3,1996,1824,1663,1464
UPMC_c006_v001_r001_reg063,2076,330,1,2157,2000,427,234
UPMC_c007_v001_r001_reg015,2066,692,3,2180,1960,798,613
UPMC_c006_v001_r001_reg030,151,621,4,273,55,759,493
UPMC_c004_v001_r001_reg040,1282,944,3,1356,1214,1025,874
UPMC_c005_v001_r001_reg018,1149,822,4,1327,950,985,772
UPMC_c002_v001_r001_reg006,1236,1125,7,1306,1159,1223,1055
UPMC_c007_v001_r001_reg057,1168,414,9,1319,1065,513,296
UPMC_c005_v001_r001_reg012,253,1280,10,315,192,1351,1192
UPMC_c006_v001_r001_reg035,2081,2948,3,2162,1990,3021,2868
UPMC_c006_v001_r001_reg035,1213,2369,3,1320,1119,2458,2271
UPMC_c003_v001_r001_reg020,1722,1022,11,1810,1635,1116,949
UPMC_c004_v001_r001_reg048,1550,802,5,1632,1459,877,709
UPMC_c003_v001_r001_reg010,1701,1233,4,1859,1548,1380,1110
UPMC_c005_v001_r001_reg031,2360,1342,0,2419,2294,1411,1267
UPMC_c004_v001_r001_reg034,1741,1217,4,1850,1670,1289,1122
UPMC_c006_v001_r001_reg056,1213,2779,10,1290,1136,2863,2714
UPMC_c006_v001_r001_reg032,1170,2584,10,1235,1102,2646,2509
UPMC_c006_v001_r001_reg012,1786,2709,5,1918,1692,2815,2638
UPMC_c001_v001_r001_reg032,1781,61,12,1936,1675,153,5
UPMC_c005_v001_r001_reg013,1105,69,11,1182,1008,164,6
UPMC_c004_v001_r001_reg040,1197,1737,3,1281,1142,1801,1675
UPMC_c002_v001_r001_reg023,499,1844,11,614,418,1929,1734
UPMC_c007_v001_r001_reg035,945,1412,1,1017,880,1478,1343
UPMC_c007_v001_r001_reg035,1105,294,1,1176,1019,380,220
UPMC_c002_v001_r001_reg005,1809,30,0,1920,1679,100,5
UPMC_c005_v001_r001_reg017,2062,1359,4,2175,1889,1540,1180
UPMC_c005_v001_r001_reg055,316,799,9,389,226,904,720
UPMC_c004_v001_r001_reg021,1351,960,9,1425,1264,1012,902
UPMC_c007_v001_r001_reg061,149,1560,2,330,6,1755,1372
UPMC_c001_v001_r001_reg013,165,890,1,242,52,970,827
UPMC_c005_v001_r001_reg023,590,1419,3,661,507,1479,1335
UPMC_c004_v001_r001_reg063,609,467,1,799,484,595,348
UPMC_c004_v001_r001_reg061,1492,412,0,1585,1399,478,335
UPMC_c003_v001_r001_reg007,1977,672,8,2036,1910,741,610
UPMC_c007_v001_r001_reg060,1088,529,11,1197,962,616,418
UPMC_c004_v001_r001_reg061,497,817,11,590,439,911,741
UPMC_c001_v001_r001_reg028,1282,1395,8,1438,1167,1522,1283
UPMC_c006_v001_r001_reg044,767,2132,14,837,671,2207,2033
UPMC_c006_v001_r001_reg037,788,1784,3,864,712,1855,1704
UPMC_c006_v001_r001_reg049,515,828,5,639,385,926,716
UPMC_c007_v001_r001_reg008,1331,162,11,1441,1260,259,81
UPMC_c002_v001_r001_reg010,635,1869,2,740,558,1988,1775
UPMC_c007_v001_r001_reg002,934,1804,4,1012,840,1912,1715
UPMC_c006_v001_r001_reg012,1570,2689,11,1650,1496,2786,2614
UPMC_c007_v001_r001_reg027,322,1247,3,395,246,1326,1159
UPMC_c004_v001_r001_reg038,1097,1573,1,1167,1001,1683,1493
UPMC_c003_v001_r001_reg004,1411,880,2,1515,1329,979,770
UPMC_c006_v001_r001_reg048,1390,1879,9,1480,1315,1972,1817
UPMC_c001_v001_r001_reg035,1198,1688,2,1292,1106,1776,1574
UPMC_c004_v001_r001_reg013,1680,1793,12,1789,1570,1914,1668
UPMC_c007_v001_r001_reg057,863,1224,13,1040,722,1393,1085
UPMC_c001_v001_r001_reg007,244,820,7,383,86,948,722
UPMC_c006_v001_r001_reg065,2549,1959,5,2641,2490,2028,1815
UPMC_c007_v001_r001_reg008,1697,1407,13,1792,1590,1517,1328
UPMC_c005_v001_r001_reg037,1972,883,5,2087,1864,968,793
UPMC_c004_v001_r001_reg040,2464,751,3,2531,2372,839,641
UPMC_c006_v001_r001_reg013,1948,941,7,2048,1839,1060,837
UPMC_c006_v001_r001_reg058,2209,1412,12,2288,2051,1523,1246
UPMC_c002_v001_r001_reg010,1040,22,12,1219,898,149,4
UPMC_c003_v001_r001_reg030,2117,1988,5,2272,1941,2009,1839
UPMC_c003_v001_r001_reg011,880,248,13,1017,799,342,155
UPMC_c001_v001_r001_reg008,884,796,12,1029,759,957,680
UPMC_c001_v001_r001_reg032,698,1898,5,764,628,1974,1828
UPMC_c003_v001_r001_reg004,2270,930,5,2374,2171,1040,819
UPMC_c005_v001_r001_reg006,237,1235,0,306,167,1313,1153
UPMC_c004_v001_r001_reg058,782,593,9,850,701,674,513
UPMC_c006_v001_r001_reg053,1991,2062,7,2063,1910,2147,1965
UPMC_c006_v001_r001_reg045,190,1256,13,272,117,1334,1187
UPMC_c007_v001_r001_reg047,1909,1717,3,2038,1818,1815,1627
UPMC_c005_v001_r001_reg060,99,1809,9,189,7,1908,1728
UPMC_c001_v001_r001_reg040,1228,1307,10,1322,1144,1423,1215
UPMC_c001_v001_r001_reg020,961,1902,6,1060,851,2009,1829
UPMC_c007_v001_r001_reg047,2270,1021,13,2371,2160,1101,884
UPMC_c006_v001_r001_reg041,1283,2096,14,1351,1221,2186,2012
UPMC_c004_v001_r001_reg035,696,602,0,772,628,691,522
UPMC_c006_v001_r001_reg032,2580,2505,8,2669,2503,2629,2386
UPMC_c006_v001_r001_reg046,1852,1247,3,1917,1805,1318,1180
UPMC_c006_v001_r001_reg058,746,2024,5,811,686,2096,1946
UPMC_c007_v001_r001_reg060,2255,1228,11,2346,2115,1369,1132
UPMC_c006_v001_r001_reg049,1204,934,7,1359,1044,1096,756
UPMC_c006_v001_r001_reg051,2200,2156,2,2306,2121,2243,2062
UPMC_c004_v001_r001_reg002,908,699,1,1026,823,854,580
UPMC_c006_v001_r001_reg041,2038,1158,9,2137,1935,1278,1090
