region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c005_v001_r001_reg021,632,222,14,736,568,298,74
UPMC_c003_v001_r001_reg013,66,1575,3,239,4,1730,1454
UPMC_c007_v001_r001_reg010,909,1741,13,1028,748,1848,1579
UPMC_c006_v001_r001_reg063,2043,1040,7,2118,1964,1141,951
UPMC_c005_v001_r001_reg045,748,301,2,817,686,372,218
UPMC_c006_v001_r001_reg020,678,2656,5,742,623,2728,2588
UPMC_c007_v001_r001_reg054,1800,1724,2,1859,1724,1802,1663
UPMC_c006_v001_r001_reg030,1913,955,2,1998,1847,1028,894
UPMC_c007_v001_r001_reg001,1983,1572,5,2044,1932,1640,1520
UPMC_c001_v001_r001_reg019,2427,1442,7,2513,2315,1587,1285
UPMC_c007_v001_r001_reg059,112,1274,7,287,9,1397,1245
UPMC_c006_v001_r001_reg016,1493,1613,6,1565,1406,1682,1549
UPMC_c005_v001_r001_reg044,1401,1827,7,1498,1309,1900,1737
UPMC_c007_v001_r001_reg050,2473,733,7,2559,2372,841,628
UPMC_c005_v001_r001_reg050,972,392,9,1029,923,455,342
UPMC_c005_v001_r001_reg012,998,1404,6,1091,929,1495,1306
UPMC_c007_v001_r001_reg058,2255,1019,5,2348,2177,1099,940
UPMC_c001_v001_r001_reg010,437,371,10,526,349,419,274
UPMC_c006_v001_r001_reg017,963,469,8,1027,903,541,406
UPMC_c007_v001_r001_reg054,371,288,12,426,301,366,226
UPMC_c001_v001_r001_reg020,853,1891,13,957,778,1990,1809
UPMC_c005_v001_r001_reg055,433,1713,4,535,333,1824,1599
UPMC_c005_v001_r001_reg023,1752,307,12,1826,1693,393,227
UPMC_c002_v001_r001_reg028,117,1718,6,241,4,1821,1604
UPMC_c003_v001_r001_reg028,1979,1090,1,2059,1925,1160,1024
UPMC_c005_v001_r001_reg003,1333,137,5,1425,1279,210,72
UPMC_c004_v001_r001_reg014,1913,215,3,2063,1808,331,93
UPMC_c001_v001_r001_reg036,107,1152,6,180,12,1220,1055
UPMC_c004_v001_r001_reg024,1233,355,1,1311,1109,412,174
UPMC_c002_v001_r001_reg022,490,52,4,567,391,116,3
UPMC_c001_v001_r001_reg010,1690,1901,8,1777,1613,2005,1823
UPMC_c007_v001_r001_reg058,1800,11,10,1978,1627,97,6
UPMC_c004_v001_r001_reg024,2275,1066,13,2442,2134,1204,888
UPMC_c001_v001_r001_reg030,572,1288,1,681,470,1367,1197
UPMC_c006_v001_r001_reg064,1171,2123,4,1220,1118,2184,2049
UPMC_c002_v001_r001_reg023,1900,297,1,2001,1829,366,198
UPMC_c007_v001_r001_reg010,681,1259,6,798,573,1370,1150
UPMC_c005_v001_r001_reg052,1241,162,0,1307,1189,214,110
UPMC_c007_v001_r001_reg061,1717,198,14,1834,1631,302,71
UPMC_c004_v001_r001_reg015,1041,1267,6,1137,948,1369,1179
UPMC_c004_v001_r001_reg014,1011,1171,3,1180,879,1329,1062
UPMC_c006_v001_r001_reg028,607,2575,13,743,456,2767,2414
UPMC_c007_v001_r001_reg001,1245,977,5,1340,1175,1041,903
UPMC_c006_v001_r001_reg023,383,883,1,465,254,1007,790
UPMC_c005_v001_r001_reg004,27,761,2,97,2,911,575
UPMC_c007_v001_r001_reg041,509,866,2,621,383,988,775
UPMC_c005_v001_r001_reg037,2397,1309,3,2548,2321,1417,1133
UPMC_c007_v001_r001_reg007,1752,695,0,1827,1672,762,629
UPMC_c006_v001_r001_reg035,1947,2572,9,2055,1842,2669,2492
UPMC_c006_v001_r001_reg061,951,198,4,1086,866,318,72
UPMC_c003_v001_r001_reg027,1132,1501,7,1289,1019,1576,1376
UPMC_c004_v001_r001_reg034,1016,268,4,1064,941,327,176
UPMC_c007_v001_r001_reg006,754,216,4,868,678,294,86
UPMC_c006_v001_r001_reg028,948,1806,12,1034,878,1890,1739
UPMC_c003_v001_r001_reg008,786,214,6,885,677,329,65
UPMC_c003_v001_r001_reg010,626,1213,3,733,475,1338,1041
UPMC_c007_v001_r001_reg032,1791,447,6,1897,1692,530,345
UPMC_c001_v001_r001_reg030,1525,1141,6,1606,1444,1236,1045
UPMC_c002_v001_r001_reg009,2187,1679,13,2294,2023,1809,1521
UPMC_c001_v001_r001_reg020,434,1782,13,551,261,1940,1639
UPMC_c002_v001_r001_reg007,2278,1365,6,2375,2192,1453,1262
UPMC_c002_v001_r001_reg008,585,875,0,638,523,930,810
UPMC_c007_v001_r001_reg005,1445,1714,13,1500,1356,1791,1620
UPMC_c007_v001_r001_reg013,420,779,13,512,309,885,690
UPMC_c001_v001_r001_reg001,1432,1638,13,1519,1330,1711,1519
UPMC_c005_v001_r001_reg013,723,1918,13,795,652,1986,1852
UPMC_c006_v001_r001_reg015,66,646,4,173,8,728,564
UPMC_c007_v001_r001_reg018,2080,1133,3,2205,1924,1305,988
UPMC_c004_v001_r001_reg034,635,1463,13,718,590,1548,1403
UPMC_c001_v001_r001_reg034,2549,1504,7,2634,2437,1576,1395
UPMC_c001_v001_r001_reg029,1911,1658,10,2026,1833,1726,1559
UPMC_c006_v001_r001_reg038,480,1061,8,544,392,1134,972
UPMC_c003_v001_r001_reg021,26,1212,13,129,2,1368,1030
UPMC_c002_v001_r001_reg010,711,1669,6,791,625,1752,1593
UPMC_c001_v001_r001_reg013,256,1671,3,381,112,1803,1494
UPMC_c002_v001_r001_reg014,1080,1659,14,1212,966,1766,1523
UPMC_c005_v001_r001_reg027,1424,1054,6,1511,1321,1132,964
UPMC_c007_v001_r001_reg046,704,993,13,861,581,1156,975
UPMC_c004_v001_r001_reg043,637,1189,2,702,568,1262,1111
UPMC_c007_v001_r001_reg013,1112,1246,7,1215,1035,1338,1141
UPMC_c005_v001_r001_reg036,767,425,6,854,661,516,330
UPMC_c002_v001_r001_reg007,1559,813,7,1665,1468,939,672
UPMC_c005_v001_r001_reg002,1284,1455,5,1387,1209,1522,1379
UPMC_c003_v001_r001_reg027,365,998,10,421,231,1123,885
UPMC_c001_v001_r001_reg032,935,154,6,1002,848,220,54
UPMC_c001_v001_r001_reg037,163,1127,6,305,7,1311,1025
UPMC_c006_v001_r001_reg019,934,2381,12,1001,872,2430,2332
UPMC_c002_v001_r001_reg014,603,932,3,783,432,1102,815
UPMC_c001_v001_r001_reg019,1912,998,3,2023,1801,1151,873
UPMC_c007_v001_r001_reg038,1554,1322,11,1657,1449,1428,1218
UPMC_c004_v001_r001_reg050,1388,574,2,1465,1315,640,507
UPMC_c005_v001_r001_reg014,2395,1147,3,2526,2213,1337,987
UPMC_c003_v001_r001_reg021,2595,262,13,2682,2535,361,166
UPMC_c002_v001_r001_reg030,775,1642,6,854,680,1733,1569
UPMC_c006_v001_r001_reg065,6,1692,11,85,3,1846,1495
UPMC_c004_v001_r001_reg014,1655,108,3,1728,1543,203,19
UPMC_c005_v001_r001_reg005,998,1981,4,1140,858,2012,1911
UPMC_c003_v001_r001_reg008,210,1782,7,315,30,1938,1675
UPMC_c006_v001_r001_reg050,1560,1659,13,1653,1436,1755,1557
UPMC_c006_v001_r001_reg030,469,2059,2,531,376,2136,1984
UPMC_c006_v001_r001_reg063,2341,725,7,2427,2205,824,597
UPMC_c006_v001_r001_reg019,702,1924,11,769,611,1995,1861
UPMC_c003_v001_r001_reg029,1366,1694,1,1454,1290,1823,1616
UPMC_c004_v001_r001_reg022,1951,1055,4,2022,1888,1119,992
UPMC_c005_v001_r001_reg061,735,679,2,814,643,789,576
UPMC_c004_v001_r001_reg022,627,1753,13,707,526,1835,1597
UPMC_c003_v001_r001_reg018,1458,900,1,1538,1375,986,819
UPMC_c005_v001_r001_reg016,1919,1696,1,2000,1862,1770,1601
UPMC_c007_v001_r001_reg032,1807,39,6,1940,1684,101,4
UPMC_c006_v001_r001_reg012,565,314,10,638,478,424,243
UPMC_c004_v001_r001_reg012,436,237,11,509,352,310,166
UPMC_c004_v001_r001_reg011,1955,1196,6,2015,1868,1277,1120
UPMC_c005_v001_r001_reg035,2055,94,10,2130,1990,156,14
UPMC_c005_v001_r001_reg010,2190,693,9,2258,2108,776,611
UPMC_c002_v001_r001_reg025,2015,1929,7,2121,1910,2007,1813
UPMC_c001_v001_r001_reg022,242,1870,8,333,173,1950,1815
UPMC_c007_v001_r001_reg035,875,1456,5,934,804,1520,1390
UPMC_c007_v001_r001_reg009,1373,1629,2,1439,1292,1739,1564
UPMC_c002_v001_r001_reg028,1671,160,4,1777,1569,256,65
UPMC_c006_v001_r001_reg026,773,1929,4,832,693,1989,1876
UPMC_c004_v001_r001_reg043,2003,501,12,2107,1932,610,411
UPMC_c002_v001_r001_reg008,446,494,12,510,389,547,421
UPMC_c005_v001_r001_reg016,1408,483,7,1524,1268,621,358
UPMC_c004_v001_r001_reg034,1046,1423,4,1128,957,1501,1362
UPMC_c002_v001_r001_reg024,1839,995,7,1941,1743,1092,882
UPMC_c004_v001_r001_reg012,114,421,12,194,14,492,357
UPMC_c003_v001_r001_reg013,477,1872,10,581,388,1953,1795
UPMC_c006_v001_r001_reg023,2321,1134,4,2398,2258,1189,1071
UPMC_c007_v001_r001_reg007,2187,1207,0,2256,2136,1268,1141
UPMC_c001_v001_r001_reg016,620,1694,14,764,490,1813,1584
UPMC_c004_v001_r001_reg047,2036,1065,2,2108,1987,1132,1013
UPMC_c006_v001_r001_reg041,832,181,5,916,770,253,125
UPMC_c006_v001_r001_reg019,895,2812,12,948,830,2878,2740
UPMC_c002_v001_r001_reg015,40,1520,13,123,8,1627,1430
UPMC_c006_v001_r001_reg016,1635,3017,12,1790,1525,3021,2960
UPMC_c002_v001_r001_reg026,1472,512,13,1591,1313,630,371
UPMC_c002_v001_r001_reg002,655,783,3,844,531,920,669
UPMC_c006_v001_r001_reg038,1614,1519,8,1707,1569,1595,1443
UPMC_c005_v001_r001_reg033,1571,1981,4,1748,1413,2013,1896
UPMC_c004_v001_r001_reg008,391,308,14,462,280,455,238
UPMC_c005_v001_r001_reg003,2031,489,5,2104,1944,558,415
UPMC_c007_v001_r001_reg061,1075,939,7,1190,916,1084,793
UPMC_c004_v001_r001_reg014,492,1492,3,639,349,1624,1334
UPMC_c001_v001_r001_reg015,287,1643,7,400,162,1760,1520
UPMC_c002_v001_r001_reg004,2387,1816,9,2501,2287,1997,1759
UPMC_c005_v001_r001_reg057,1935,1367,9,2034,1814,1473,1247
UPMC_c002_v001_r001_reg014,1154,81,1,1263,1044,222,3
UPMC_c002_v001_r001_reg001,2533,295,6,2607,2446,375,206
UPMC_c005_v001_r001_reg045,337,1385,3,470,229,1495,1259
UPMC_c003_v001_r001_reg005,608,1958,10,693,513,2009,1864
UPMC_c001_v001_r001_reg010,2645,219,8,2684,2538,304,95
UPMC_c004_v001_r001_reg047,1050,208,9,1123,979,271,153
UPMC_c004_v001_r001_reg040,1318,1908,2,1404,1228,1984,1818
UPMC_c007_v001_r001_reg005,1577,1569,13,1645,1461,1648,1460
UPMC_c006_v001_r001_reg013,431,424,8,517,361,501,324
UPMC_c007_v001_r001_reg056,1491,1178,3,1611,1357,1345,1040
UPMC_c002_v001_r001_reg007,1072,360,4,1160,939,512,267
UPMC_c002_v001_r001_reg003,479,506,6,576,409,609,430
UPMC_c007_v001_r001_reg027,1616,1647,11,1683,1532,1734,1576
UPMC_c001_v001_r001_reg023,2090,1182,13,2207,1943,1312,1017
UPMC_c007_v001_r001_reg019,121,902,4,215,33,1009,819
UPMC_c006_v001_r001_reg064,1880,420,4,1967,1821,493,361
UPMC_c001_v001_r001_reg030,393,1136,1,472,307,1206,1061
UPMC_c001_v001_r001_reg019,432,946,7,581,276,1120,799
UPMC_c002_v001_r001_reg028,369,1134,7,489,256,1240,1016
UPMC_c007_v001_r001_reg031,123,721,14,247,6,816,585
UPMC_c002_v001_r001_reg018,1208,40,9,1290,1112,98,3
UPMC_c006_v001_r001_reg033,922,1370,11,977,840,1438,1301
UPMC_c005_v001_r001_reg050,778,261,5,844,723,324,213
UPMC_c006_v001_r001_reg046,230,682,2,304,170,749,626
UPMC_c007_v001_r001_reg001,572,224,2,628,523,285,163
UPMC_c003_v001_r001_reg020,2407,1547,10,2491,2321,1616,1445
UPMC_c004_v001_r001_reg052,404,1115,1,514,279,1231,1009
UPMC_c006_v001_r001_reg028,2252,729,2,2330,2161,816,659
UPMC_c007_v001_r001_reg018,606,1283,14,753,468,1410,1158
UPMC_c006_v001_r001_reg012,2188,1545,1,2356,2049,1677,1364
UPMC_c001_v001_r001_reg011,2598,798,1,2683,2490,915,656
UPMC_c005_v001_r001_reg061,1158,946,14,1331,1038,1056,821
UPMC_c001_v001_r001_reg019,1778,679,7,1871,1637,803,586
UPMC_c001_v001_r001_reg013,2046,1287,3,2212,2046,1358,1224
UPMC_c005_v001_r001_reg010,1473,4,13,1670,1281,103,3
UPMC_c002_v001_r001_reg003,1290,1164,13,1361,1176,1276,1059
UPMC_c004_v001_r001_reg024,1826,1441,13,1933,1698,1503,1344
UPMC_c006_v001_r001_reg025,2020,2412,4,2080,1961,2473,2339
UPMC_c002_v001_r001_reg014,359,529,7,460,268,625,459
UPMC_c007_v001_r001_reg013,2325,1200,13,2522,2163,1338,1044
UPMC_c003_v001_r001_reg025,1157,874,7,1256,1082,968,792
UPMC_c001_v001_r001_reg029,2433,441,3,2555,2258,625,307
UPMC_c001_v001_r001_reg037,2565,714,3,2680,2446,845,580
UPMC_c001_v001_r001_reg034,1830,1767,7,1913,1719,1846,1680
UPMC_c006_v001_r001_reg013,997,2635,11,1076,937,2717,2543
UPMC_c002_v001_r001_reg027,255,927,13,348,178,995,868
UPMC_c002_v001_r001_reg003,677,1514,10,798,575,1598,1424
UPMC_c005_v001_r001_reg009,2220,1963,9,2312,2142,2013,1884
UPMC_c005_v001_r001_reg061,1168,684,1,1337,1057,811,555
UPMC_c004_v001_r001_reg015,125,1312,2,214,39,1397,1233
UPMC_c007_v001_r001_reg046,1472,1635,2,1547,1405,1731,1556
UPMC_c003_v001_r001_reg027,460,503,8,549,389,619,429
UPMC_c006_v001_r001_reg053,740,2494,7,839,664,2606,2404
UPMC_c002_v001_r001_reg004,2339,1426,11,2402,2274,1495,1376
UPMC_c001_v001_r001_reg008,2273,1869,12,2359,2199,1971,1813
UPMC_c001_v001_r001_reg022,2512,1761,3,2642,2349,1937,1652
UPMC_c007_v001_r001_reg021,1756,944,4,1822,1693,1011,878
UPMC_c006_v001_r001_reg058,1654,1960,14,1835,1516,2083,1816
UPMC_c003_v001_r001_reg008,414,263,14,587,254,447,120
UPMC_c004_v001_r001_reg024,1620,1945,10,1690,1561,2004,1884
UPMC_c006_v001_r001_reg027,1229,1349,5,1325,1169,1434,1281
UPMC_c005_v001_r001_reg054,2463,669,5,2535,2387,779,595
UPMC_c002_v001_r001_reg023,661,424,10,753,546,543,312
UPMC_c002_v001_r001_reg025,892,691,5,984,805,768,613
UPMC_c005_v001_r001_reg021,404,1193,9,456,334,1271,1122
UPMC_c001_v001_r001_reg020,2215,951,1,2296,2153,1035,875
UPMC_c002_v001_r001_reg013,2098,724,10,2170,2022,813,662
UPMC_c005_v001_r001_reg002,1862,867,11,1930,1799,936,798
UPMC_c001_v001_r001_reg010,1175,1024,1,1267,1087,1107,938
UPMC_c003_v001_r001_reg005,155,1156,1,239,55,1290,1082
UPMC_c006_v001_r001_reg054,2408,456,0,2458,2333,525,395
UPMC_c005_v001_r001_reg013,949,1156,1,1117,843,1233,1081
UPMC_c001_v001_r001_reg020,234,1905,13,362,120,1991,1746
UPMC_c004_v001_r001_reg014,2300,1964,7,2483,2119,2008,1826
UPMC_c001_v001_r001_reg013,1415,1873,3,1499,1287,2007,1873
UPMC_c005_v001_r001_reg004,1684,464,10,1759,1577,552,394
UPMC_c007_v001_r001_reg005,1447,282,8,1521,1385,350,234
UPMC_c002_v001_r001_reg006,1278,755,8,1358,1149,837,672
UPMC_c004_v001_r001_reg034,1844,1476,4,1912,1765,1546,1405
UPMC_c007_v001_r001_reg011,1276,503,12,1345,1222,557,451
UPMC_c005_v001_r001_reg056,1197,686,0,1275,1124,751,631
UPMC_c006_v001_r001_reg018,2661,1680,9,2684,2590,1873,1491
UPMC_c005_v001_r001_reg048,2022,88,13,2154,1918,224,6
UPMC_c003_v001_r001_reg025,1389,1766,7,1457,1319,1835,1669
UPMC_c003_v001_r001_reg029,1224,235,10,1328,1108,326,119
UPMC_c004_v001_r001_reg032,1704,191,11,1789,1620,285,107
UPMC_c006_v001_r001_reg035,163,1855,11,268,76,1957,1774
UPMC_c006_v001_r001_reg022,928,1253,2,990,874,1336,1184
UPMC_c003_v001_r001_reg021,481,1037,6,560,380,1142,939
UPMC_c007_v001_r001_reg009,1601,910,14,1723,1492,1050,810
UPMC_c001_v001_r001_reg006,460,1245,7,573,354,1342,1167
UPMC_c006_v001_r001_reg017,1499,1058,2,1562,1417,1141,977
UPMC_c004_v001_r001_reg034,199,889,13,295,115,959,804
UPMC_c007_v001_r001_reg058,2388,1403,13,2546,2290,1512,1304
UPMC_c004_v001_r001_reg001,2387,880,0,2447,2324,937,833
UPMC_c002_v001_r001_reg011,756,1624,1,912,575,1767,1507
UPMC_c002_v001_r001_reg028,2366,903,6,2471,2241,980,780
UPMC_c007_v001_r001_reg018,1256,242,6,1355,1136,345,161
UPMC_c007_v001_r001_reg006,2288,1822,13,2470,2121,1979,1640
UPMC_c007_v001_r001_reg031,1795,1990,4,1934,1622,2010,1907
UPMC_c005_v001_r001_reg019,793,1742,13,854,744,1803,1690
UPMC_c005_v001_r001_reg004,2656,1017,2,2682,2590,1128,929
UPMC_c001_v001_r001_reg032,2283,683,8,2375,2189,763,593
UPMC_c004_v001_r001_reg037,2346,582,10,2464,2234,697,466
UPMC_c005_v001_r001_reg015,759,1241,7,864,601,1374,1099
UPMC_c002_v001_r001_reg011,1722,1515,6,1855,1615,1610,1431
UPMC_c007_v001_r001_reg062,296,1715,3,416,185,1839,1563
UPMC_c004_v001_r001_reg020,1857,1006,12,1916,1793,1077,913
UPMC_c004_v001_r001_reg008,1643,1380,4,1716,1572,1442,1285
UPMC_c001_v001_r001_reg019,575,976,7,671,488,1089,865
UPMC_c006_v001_r001_reg012,452,1624,9,539,378,1724,1534
UPMC_c005_v001_r001_reg049,1732,796,3,1885,1592,889,630
UPMC_c005_v001_r001_reg014,432,1617,3,519,269,1733,1497
UPMC_c007_v001_r001_reg005,1277,1375,1,1347,1192,1495,1283
UPMC_c005_v001_r001_reg061,1719,1295,4,1794,1618,1409,1190
UPMC_c005_v001_r001_reg055,505,1109,5,599,416,1183,1044
UPMC_c005_v001_r001_reg044,1908,1507,8,2006,1821,1595,1410
UPMC_c001_v001_r001_reg017,89,1697,12,148,24,1777,1629
UPMC_c005_v001_r001_reg021,1505,1814,10,1575,1442,1875,1752
UPMC_c006_v001_r001_reg036,620,2430,12,680,551,2492,2373
UPMC_c001_v001_r001_reg006,787,1853,4,910,684,1977,1771
UPMC_c004_v001_r001_reg008,1802,364,10,1872,1736,434,300
UPMC_c007_v001_r001_reg001,1602,1966,9,1678,1544,2010,1909
UPMC_c002_v001_r001_reg012,55,501,7,175,3,624,410
UPMC_c006_v001_r001_reg045,2031,1240,12,2100,1975,1294,1186
UPMC_c001_v001_r001_reg036,557,1909,10,653,424,1989,1786
UPMC_c003_v001_r001_reg020,1923,233,9,2009,1824,325,114
UPMC_c004_v001_r001_reg002,2443,1238,6,2584,2343,1342,1060
UPMC_c005_v001_r001_reg048,1272,1726,7,1355,1160,1806,1602
UPMC_c002_v001_r001_reg021,2318,1564,4,2404,2240,1654,1489
UPMC_c006_v001_r001_reg029,617,1838,14,773,537,1986,1746
UPMC_c001_v001_r001_reg017,1437,5,10,1636,1250,72,5
UPMC_c001_v001_r001_reg015,1011,756,10,1112,939,863,644
UPMC_c004_v001_r001_reg024,2521,1097,9,2607,2460,1155,1022
UPMC_c001_v001_r001_reg024,408,561,7,528,246,716,413
UPMC_c007_v001_r001_reg010,145,274,1,216,62,402,183
UPMC_c003_v001_r001_reg020,1830,1120,1,1906,1765,1206,1032
UPMC_c007_v001_r001_reg027,912,754,11,993,839,831,643
UPMC_c003_v001_r001_reg005,2137,224,10,2229,2045,304,129
UPMC_c006_v001_r001_reg050,2096,2628,10,2232,1978,2735,2535
UPMC_c003_v001_r001_reg029,1270,416,4,1353,1200,485,334
UPMC_c001_v001_r001_reg035,53,1675,1,176,3,1856,1596
UPMC_c004_v001_r001_reg032,1939,1440,12,2005,1857,1530,1366
UPMC_c002_v001_r001_reg012,69,1827,7,154,6,1919,1700
UPMC_c006_v001_r001_reg062,2461,1233,4,2538,2315,1327,1068
UPMC_c003_v001_r001_reg025,1426,178,7,1524,1362,255,116
UPMC_c006_v001_r001_reg035,1960,517,9,2035,1831,609,430
UPMC_c006_v001_r001_reg046,2148,1143,2,2217,2075,1214,1064
UPMC_c001_v001_r001_reg024,223,1202,13,352,79,1378,1052
UPMC_c005_v001_r001_reg009,1935,1959,4,2011,1885,2009,1896
UPMC_c001_v001_r001_reg032,941,78,7,1020,858,172,6
UPMC_c007_v001_r001_reg042,1469,1949,1,1595,1383,2011,1847
UPMC_c006_v001_r001_reg064,146,733,10,249,57,849,642
UPMC_c007_v001_r001_reg021,1830,13,10,2005,1639,109,4
UPMC_c006_v001_r001_reg034,772,2065,2,842,715,2113,2008
UPMC_c004_v001_r001_reg043,1204,571,0,1323,1132,642,474
UPMC_c003_v001_r001_reg004,1395,1072,6,1475,1328,1154,988
UPMC_c002_v001_r001_reg007,744,1585,7,898,624,1737,1454
UPMC_c007_v001_r001_reg010,2670,1084,13,2684,2552,1249,889
UPMC_c001_v001_r001_reg010,2093,1089,1,2213,2002,1203,983
UPMC_c002_v001_r001_reg021,1408,605,8,1516,1326,718,492
UPMC_c002_v001_r001_reg027,2168,1965,6,2302,2086,2011,1835
UPMC_c002_v001_r001_reg004,2267,1302,2,2345,2180,1399,1248
UPMC_c007_v001_r001_reg035,1876,884,4,1944,1803,955,799
UPMC_c005_v001_r001_reg049,436,719,7,576,242,847,561
UPMC_c002_v001_r001_reg012,1599,81,1,1739,1493,206,4
UPMC_c001_v001_r001_reg023,1970,1125,13,2155,1864,1240,977
UPMC_c003_v001_r001_reg028,2378,955,14,2554,2306,1075,883
UPMC_c002_v001_r001_reg006,1692,1126,1,1771,1588,1220,1049
UPMC_c001_v001_r001_reg012,921,1289,8,970,794,1365,1212
UPMC_c003_v001_r001_reg034,825,1628,7,969,716,1747,1515
UPMC_c005_v001_r001_reg037,2030,582,9,2180,1928,702,495
UPMC_c007_v001_r001_reg058,1255,504,5,1376,1152,640,387
UPMC_c004_v001_r001_reg016,2289,1623,5,2347,2225,1687,1567
UPMC_c005_v001_r001_reg050,1129,525,5,1187,1070,572,466
UPMC_c007_v001_r001_reg059,1317,1531,7,1502,1241,1707,1356
UPMC_c001_v001_r001_reg024,1837,517,10,1908,1756,613,429
UPMC_c006_v001_r001_reg038,93,1967,4,157,36,2034,1903
UPMC_c007_v001_r001_reg013,1715,518,13,1814,1623,623,443
UPMC_c007_v001_r001_reg003,1580,1666,7,1760,1421,1816,1476
UPMC_c001_v001_r001_reg041,175,852,1,271,71,963,732
UPMC_c003_v001_r001_reg007,2283,1721,10,2367,2212,1806,1656
UPMC_c004_v001_r001_reg063,912,1813,5,1010,820,1904,1746
UPMC_c001_v001_r001_reg030,1895,1315,6,1972,1811,1406,1222
UPMC_c005_v001_r001_reg019,117,1522,12,178,44,1584,1438
UPMC_c006_v001_r001_reg028,1207,2804,8,1266,1150,2864,2737
UPMC_c006_v001_r001_reg040,1681,2398,10,1755,1603,2464,2291
UPMC_c001_v001_r001_reg008,1962,67,7,2111,1778,188,5
UPMC_c006_v001_r001_reg016,1672,2918,0,1744,1597,2991,2813
UPMC_c004_v001_r001_reg032,713,1030,0,776,641,1101,955
UPMC_c005_v001_r001_reg003,2308,281,2,2374,2241,366,217
UPMC_c005_v001_r001_reg033,2059,1466,4,2163,1948,1566,1371
UPMC_c005_v001_r001_reg022,1330,1263,10,1409,1246,1327,1179
UPMC_c005_v001_r001_reg003,504,1508,1,691,410,1689,1375
UPMC_c005_v001_r001_reg026,197,612,7,342,13,777,431
UPMC_c003_v001_r001_reg029,1641,1840,10,1725,1567,1925,1745
UPMC_c005_v001_r001_reg049,894,265,3,1007,724,404,110
UPMC_c007_v001_r001_reg001,1688,1017,0,1755,1615,1091,945
UPMC_c007_v001_r001_reg033,518,593,6,617,414,689,500
UPMC_c002_v001_r001_reg018,1331,739,5,1393,1253,800,686
UPMC_c006_v001_r001_reg033,1119,2409,12,1174,1040,2469,2350
UPMC_c007_v001_r001_reg009,321,1590,7,410,211,1693,1492
UPMC_c007_v001_r001_reg042,2344,681,3,2429,2203,835,591
UPMC_c007_v001_r001_reg056,1804,586,3,1938,1635,751,430
UPMC_c005_v001_r001_reg057,1262,592,5,1340,1161,680,492
UPMC_c002_v001_r001_reg024,543,1438,3,621,385,1554,1311
UPMC_c006_v001_r001_reg029,92,1043,14,205,5,1145,919
UPMC_c001_v001_r001_reg026,39,960,4,114,6,1102,868
UPMC_c002_v001_r001_reg022,1731,109,1,1821,1573,200,7
UPMC_c007_v001_r001_reg009,955,1630,13,1104,859,1808,1525
UPMC_c007_v001_r001_reg032,798,2011,4,991,608,2011,1922
UPMC_c004_v001_r001_reg061,2613,1045,2,2675,2522,1158,950
UPMC_c004_v001_r001_reg032,1017,1469,12,1098,947,1528,1411
UPMC_c007_v001_r001_reg012,1485,939,6,1589,1353,1046,824
UPMC_c007_v001_r001_reg050,1840,1717,7,1934,1740,1824,1648
UPMC_c004_v001_r001_reg050,2407,132,8,2486,2338,206,79
UPMC_c004_v001_r001_reg012,842,379,14,971,716,528,283
UPMC_c005_v001_r001_reg019,171,1386,0,218,103,1440,1332
UPMC_c006_v001_r001_reg033,1633,1071,9,1696,1555,1147,1013
UPMC_c002_v001_r001_reg022,2674,1001,1,2683,2545,1166,802
UPMC_c005_v001_r001_reg005,464,1283,0,518,412,1346,1232
UPMC_c006_v001_r001_reg015,1078,2012,14,1241,990,2141,1883
UPMC_c006_v001_r001_reg050,1436,2877,1,1556,1352,2993,2776
UPMC_c004_v001_r001_reg047,2652,1590,1,2683,2584,1666,1476
UPMC_c007_v001_r001_reg058,2241,1401,13,2353,2130,1496,1296
UPMC_c006_v001_r001_reg054,2575,686,0,2648,2514,759,625
UPMC_c004_v001_r001_reg016,131,249,4,193,72,308,160
UPMC_c004_v001_r001_reg020,1209,248,11,1274,1157,310,176
UPMC_c006_v001_r001_reg058,1569,1871,14,1709,1392,2013,1684
UPMC_c006_v001_r001_reg018,1122,1884,9,1221,1018,1986,1782
UPMC_c007_v001_r001_reg024,720,806,10,788,629,884,723
UPMC_c006_v001_r001_reg022,2583,855,4,2650,2512,924,783
UPMC_c004_v001_r001_reg002,1636,1320,4,1747,1561,1433,1218
UPMC_c004_v001_r001_reg016,923,1343,8,971,879,1397,1285
UPMC_c004_v001_r001_reg002,2148,1100,7,2249,2003,1191,1001
UPMC_c005_v001_r001_reg007,1480,483,5,1549,1428,555,423
UPMC_c001_v001_r001_reg012,1572,320,6,1685,1452,443,208
UPMC_c001_v001_r001_reg032,2320,183,14,2439,2124,326,63
UPMC_c003_v001_r001_reg034,2653,1001,3,2682,2574,1168,813
UPMC_c007_v001_r001_reg007,1436,520,12,1495,1375,586,465
UPMC_c005_v001_r001_reg044,69,1552,6,154,5,1618,1490
UPMC_c007_v001_r001_reg056,295,972,9,379,204,1073,873
UPMC_c002_v001_r001_reg027,2411,164,1,2535,2305,254,90
UPMC_c007_v001_r001_reg054,1166,1446,5,1239,1092,1530,1384
UPMC_c006_v001_r001_reg013,2089,2062,6,2179,1984,2171,1986
UPMC_c005_v001_r001_reg045,1315,1810,13,1394,1236,1865,1701
